재난,발생시간,지점정보
호우주의보,,기타
호우주의보,2022-08-16 03:00,기타
호우주의보,,대전(133)
호우주의보,2022-08-16 03:30,기타
호우주의보,,흑산도(169)
호우경보,2022-08-16 03:45,기타
호우경보,,기타
호우주의보,2022-08-16 03:55,기타
호우주의보,,전주(146)
호우주의보,2022-08-16 05:00,기타
호우주의보,,목포(165)
호우주의보,2022-08-16 06:00,기타
호우주의보,,기타
호우주의보,2022-08-16 06:05,기타
호우주의보,,대구(143)
호우주의보,2022-08-16 06:30,기타
호우주의보,,군산(140)
호우주의보,2022-08-16 07:00,기타
호우주의보,,전주(146)
호우주의보,2022-08-16 08:10,기타
호우주의보,,고창(172)
호우주의보,2022-08-16 09:00,기타
호우주의보,,동해(106)
호우주의보,2022-08-16 09:30,기타
호우주의보,,대구(143)
호우주의보,2022-08-16 10:30,기타
호우주의보,,목포(165)
호우주의보,2022-08-16 16:50,기타
호우주의보,,장흥(260)
호우주의보,2022-08-16 17:30,기타
호우주의보,,여수(168)
호우주의보,2022-08-16 19:00,기타
호우주의보,,창원(155)
호우주의보,2022-08-16 20:00,기타
호우주의보,,기타
호우주의보,2022-08-16 20:30,기타
호우주의보,,양평(202)
호우주의보,2022-08-16 20:50,기타
호우주의보,,제주(184)
호우주의보,2022-08-16 23:10,기타
호우주의보,,강릉(105)
호우주의보,2022-08-17 00:00,기타
호우주의보,,완도(170)
호우주의보,2022-08-17 01:40,기타
호우주의보,,제주(184)
호우경보,2022-08-17 01:50,기타
호우경보,,제주(184)
호우주의보,2022-08-17 04:00,기타
호우주의보,,여수(168)
호우경보,2022-08-17 04:20,기타
호우경보,,제주(184)
호우주의보,2022-08-17 05:00,기타
호우주의보,,강릉(105)
호우주의보,2022-08-17 05:35,기타
호우주의보,,제주(184)
호우주의보,2022-08-17 06:30,기타
호우주의보,,남해(295)
호우경보,2022-08-17 06:35,기타
호우경보,,제주(184)
호우주의보,2022-08-17 07:10,기타
호우주의보,,창원(155)
호우주의보,2022-08-17 10:30,기타
호우주의보,,속초(90)
호우경보,2022-08-17 11:00,기타
호우경보,,제주(184)
호우주의보,2022-08-17 13:30,기타
호우주의보,,기타
호우주의보,2022-08-17 14:10,기타
호우주의보,,부산(159)
호우주의보,2022-08-17 14:55,기타
호우주의보,,기타
호우경보,2022-08-17 15:00,기타
호우경보,,제주(184)
호우주의보,2022-08-17 15:05,기타
호우주의보,,철원(95)
호우주의보,2022-08-17 15:20,기타
호우주의보,,기타
호우주의보,2022-08-17 16:00,기타
호우주의보,,강릉(105)
호우주의보,2022-08-17 16:10,기타
호우주의보,,동두천(98)
호우주의보,2022-08-17 17:10,기타
호우주의보,,홍천(212)
호우주의보,2022-08-17 18:00,기타
호우주의보,,동두천(98)
호우주의보,2022-08-17 18:30,기타
호우주의보,,속초(90)
호우주의보,2022-08-17 18:45,기타
호우주의보,,기타
호우주의보,2022-08-17 19:00,기타
호우주의보,,구미(279)
호우주의보,2022-08-17 19:10,기타
호우주의보,,동해(106)
호우주의보,2022-08-17 19:20,기타
호우주의보,,영월(121)
호우주의보,2022-08-17 19:30,기타
호우주의보,,강릉(105)
호우주의보,2022-08-17 20:10,기타
호우주의보,,홍천(212)
호우주의보,2022-08-17 20:30,기타
호우주의보,,동해(106)
호우주의보,2022-08-19 14:00,기타
호우주의보,,파주(99)
호우주의보,2022-08-19 16:40,기타
호우주의보,,서울(108)
호우주의보,2022-08-19 17:00,기타
호우주의보,,파주(99)
호우주의보,2022-08-19 17:30,기타
호우주의보,,서울(108)
호우주의보,2022-08-19 23:00,기타
호우주의보,,원주(114)
호우주의보,2022-08-20 00:00,기타
호우주의보,,양평(202)
호우주의보,2022-08-20 01:10,기타
호우주의보,,충주(127)
호우주의보,2022-08-20 01:30,기타
호우주의보,,영월(121)
호우주의보,2022-08-20 01:50,기타
호우주의보,,충주(127)
호우경보,2022-08-20 02:10,기타
호우경보,,제천(221)
호우주의보,2022-08-20 02:50,기타
호우주의보,,이천(203)
호우주의보,2022-08-20 03:30,기타
호우주의보,,영월(121)
호우주의보,2022-08-20 04:20,기타
호우주의보,,대전(133)
호우주의보,2022-08-20 05:30,기타
호우주의보,,기타
호우주의보,2022-08-20 05:50,기타
호우주의보,,세종(예)(239)
호우주의보,2022-08-20 06:40,기타
호우주의보,,군산(140)
호우경보,2022-08-20 06:50,기타
호우경보,,기타
호우주의보,2022-08-20 06:55,기타
호우주의보,,상주(137)
호우주의보,2022-08-20 07:30,기타
호우주의보,,대전(133)
호우주의보,2022-08-20 07:45,기타
호우주의보,,안동(136)
호우경보,2022-08-20 07:55,기타
호우경보,,기타
호우주의보,2022-08-20 08:30,기타
호우주의보,,상주(137)
호우주의보,2022-08-20 09:50,기타
호우주의보,,안동(136)
호우주의보,2022-08-20 10:20,기타
호우주의보,,기타
호우주의보,2022-08-20 10:30,기타
호우주의보,,서울(108)
호우주의보,2022-08-20 11:00,기타
호우주의보,,순천(174)
호우주의보,2022-08-20 12:00,기타
호우주의보,,구미(279)
호우주의보,2022-08-20 12:30,기타
호우주의보,,목포(165)
호우주의보,2022-08-20 13:00,기타
호우주의보,,순천(174)
호우주의보,2022-08-30 03:00,기타
호우주의보,,기타
호우주의보,2022-08-30 04:00,기타
호우주의보,,인천(112)
호우주의보,2022-08-30 06:00,기타
호우주의보,,천안(232)
호우주의보,2022-08-30 08:00,기타
호우주의보,,홍성(177)
호우주의보,2022-08-30 16:00,기타
호우주의보,,인천(112)
호우주의보,2022-08-31 00:00,기타
호우주의보,,부산(159)
호우주의보,2022-08-31 01:00,기타
호우주의보,,울진(130)
호우주의보,2022-08-31 07:30,기타
호우주의보,,울진(130)
호우주의보,2022-09-02 06:00,기타
호우주의보,,제주(184)
호우주의보,2022-09-02 06:00,기타
호우주의보,,제주(184)
호우주의보,2022-09-02 07:25,기타
호우주의보,,포항(138)
호우주의보,2022-09-02 13:00,기타
호우주의보,,포항(138)
호우경보,2022-09-02 18:00,기타
호우경보,,제주(184)
호우주의보,2022-09-02 22:00,기타
호우주의보,,제주(184)
호우주의보,2022-09-03 12:00,기타
호우주의보,,제주(184)
호우주의보,2022-09-04 06:00,기타
호우주의보,,기타
호우주의보,2022-09-04 10:00,기타
호우주의보,,제주(184)
호우경보,2022-09-04 10:30,기타
호우경보,,제주(184)
호우주의보,2022-09-04 13:20,기타
호우주의보,,제주(184)
호우주의보,2022-09-04 14:30,기타
호우주의보,,완도(170)
호우주의보,2022-09-05 02:00,기타
호우주의보,,파주(99)
호우주의보,2022-09-05 01:40,기타
호우주의보,,철원(95)
호우경보,2022-09-05 03:00,기타
호우경보,,제주(184)
호우주의보,2022-09-05 12:00,기타
호우주의보,,동두천(98)
호우주의보,2022-09-05 13:30,기타
호우주의보,,속초(90)
호우주의보,2022-09-05 19:50,기타
호우주의보,,춘천(101)
호우주의보,2022-09-06 03:00,기타
호우주의보,,강릉(105)
호우주의보,2022-09-06 04:30,기타
호우주의보,,철원(95)
호우주의보,2022-09-15 19:40,기타
호우주의보,,흑산도(169)
호우주의보,2022-09-16 04:40,기타
호우주의보,,흑산도(169)
호우주의보,2022-09-16 20:50,기타
호우주의보,,기타
호우주의보,2022-09-16 22:00,기타
호우주의보,,기타
호우주의보,2022-09-17 05:00,기타
호우주의보,,흑산도(169)
호우주의보,2022-09-19 02:00,기타
호우주의보,,동해(106)
호우주의보,2022-09-19 06:10,기타
호우주의보,,부산(159)
호우주의보,2022-09-19 11:00,기타
호우주의보,,울진(130)
호우주의보,2022-09-19 16:00,기타
호우주의보,,속초(90)
호우주의보,2022-10-03 01:50,기타
호우주의보,,기타
호우주의보,2022-10-03 04:30,기타
호우주의보,,기타
호우주의보,2022-10-03 05:30,기타
호우주의보,,보령(235)
호우주의보,2022-10-03 09:10,기타
호우주의보,,보령(235)
호우주의보,2022-10-03 18:20,기타
호우주의보,,기타
호우주의보,2022-10-03 20:10,기타
호우주의보,,파주(99)
호우주의보,2022-10-03 20:30,기타
호우주의보,,철원(95)
호우주의보,2022-10-03 21:00,기타
호우주의보,,철원(95)
호우주의보,2022-10-03 21:50,기타
호우주의보,,동두천(98)
호우주의보,2022-10-03 22:00,기타
호우주의보,,서울(108)
호우주의보,2022-10-03 22:10,기타
호우주의보,,기타
호우주의보,2022-10-03 22:20,기타
호우주의보,,양평(202)
호우주의보,2022-10-03 22:30,기타
호우주의보,,기타
호우주의보,2022-10-03 23:00,기타
호우주의보,,철원(95)
호우주의보,2022-10-04 00:00,기타
호우주의보,,파주(99)
호우주의보,2022-10-04 01:30,기타
호우주의보,,서울(108)
호우주의보,2022-10-04 02:10,기타
호우주의보,,춘천(101)
호우주의보,2022-10-04 02:30,기타
호우주의보,,부산(159)
호우주의보,2022-10-04 02:40,기타
호우주의보,,홍성(177)
호우주의보,2022-10-04 03:25,기타
호우주의보,,양평(202)
호우주의보,2022-10-04 04:30,기타
호우주의보,,부산(159)
호우주의보,2022-10-04 05:40,기타
호우주의보,,군산(140)
호우주의보,2022-10-04 06:00,기타
호우주의보,,홍성(177)
호우주의보,2022-10-04 07:00,기타
호우주의보,,군산(140)
호우주의보,2022-10-06 06:30,기타
호우주의보,,속초(90)
호우주의보,2022-10-06 08:50,기타
호우주의보,,부산(159)
호우주의보,2022-10-06 09:40,기타
호우주의보,,울릉도(115)
호우주의보,2022-10-06 11:00,기타
호우주의보,,강릉(105)
호우경보,2022-10-06 11:15,기타
호우경보,,울진(130)
호우주의보,2022-10-06 13:00,기타
호우주의보,,속초(90)
호우주의보,2022-10-06 15:30,기타
호우주의보,,동해(106)
호우주의보,2022-10-06 16:00,기타
호우주의보,,울진(130)
호우주의보,2022-10-06 20:00,기타
호우주의보,,울릉도(115)
호우경보,2022-10-07 01:30,기타
호우경보,,울릉도(115)
호우경보,2022-10-07 01:50,기타
호우경보,,강릉(105)
호우주의보,2022-10-07 07:00,기타
호우주의보,,강릉(105)
호우주의보,2022-10-07 08:10,기타
호우주의보,,동해(106)
호우주의보,2022-10-07 14:00,기타
호우주의보,,울진(130)
호우주의보,2022-11-12 09:00,기타
호우주의보,,제주(184)
호우경보,2022-11-12 11:00,기타
호우경보,,제주(184)
호우주의보,2022-11-12 13:30,기타
호우주의보,,제주(184)
호우주의보,2022-11-12 16:30,기타
호우주의보,,기타
호우주의보,2022-11-12 18:20,기타
호우주의보,,여수(168)
호우주의보,2022-11-12 19:40,기타
호우주의보,,여수(168)
호우주의보,2022-11-12 21:00,기타
호우주의보,,동해(106)
호우주의보,2022-11-12 21:20,기타
호우주의보,,인천(112)
호우주의보,2022-11-12 21:40,기타
호우주의보,,서산(129)
호우주의보,2022-11-12 22:00,기타
호우주의보,,기타
호우주의보,2022-11-12 22:10,기타
호우주의보,,인천(112)
호우주의보,2022-11-12 23:30,기타
호우주의보,,서산(129)
호우주의보,2022-11-13 00:40,기타
호우주의보,,임실(244)
호우주의보,2022-11-13 02:10,기타
호우주의보,,임실(244)
호우주의보,2022-11-22 12:30,기타
호우주의보,,포항(138)
호우주의보,2022-11-22 15:00,기타
호우주의보,,울진(130)
호우경보,2022-11-22 17:30,기타
호우경보,,영덕(277)
호우주의보,2022-11-22 18:30,기타
호우주의보,,기타
호우주의보,2022-11-22 18:40,기타
호우주의보,,기타
호우경보,2022-11-22 19:00,기타
호우경보,,울진(130)
호우주의보,2022-11-22 22:00,기타
호우주의보,,해남(261)
호우주의보,2022-11-23 07:00,기타
호우주의보,,울진(130)
호우주의보,2022-11-28 18:00,기타
호우주의보,,동해(106)
호우주의보,2022-11-28 22:15,기타
호우주의보,,제주(184)
호우주의보,2022-11-28 22:30,기타
호우주의보,,부안(243)
호우주의보,2022-11-28 22:50,기타
호우주의보,,제주(184)
호우주의보,2022-11-28 23:45,기타
호우주의보,,순천(174)
호우주의보,2022-11-29 02:00,기타
호우주의보,,순천(174)
호우주의보,2023-01-12 18:00,기타
호우주의보,,제주(184)
호우주의보,2023-01-13 03:00,기타
호우주의보,,속초(90)
호우경보,2023-01-13 05:00,기타
호우경보,,동해(106)
호우주의보,2023-01-13 07:30,기타
호우주의보,,산청(289)
호우주의보,2023-01-13 10:00,기타
호우주의보,,창원(155)
호우경보,2023-01-13 10:50,기타
호우경보,,거제(294)
호우주의보,2023-01-13 11:15,기타
호우주의보,,통영(162)
호우주의보,2023-01-13 12:00,기타
호우주의보,,창원(155)
호우주의보,2023-01-13 12:30,기타
호우주의보,,부산(159)
호우주의보,2023-03-23 10:15,기타
호우주의보,,울산(152)
호우주의보,2023-03-23 12:30,기타
호우주의보,,울산(152)
호우주의보,2023-04-04 18:00,기타
호우주의보,,제주(184)
호우주의보,2023-04-04 18:00,기타
호우주의보,,수원(119)
호우주의보,2023-04-05 03:00,기타
호우주의보,,완도(170)
호우경보,2023-04-05 01:00,기타
호우경보,,제주(184)
호우주의보,2023-04-05 06:00,기타
호우주의보,,여수(168)
호우경보,2023-04-05 05:20,기타
호우경보,,제주(184)
호우주의보,2023-04-05 07:00,기타
호우주의보,,제주(184)
호우주의보,2023-04-05 09:00,기타
호우주의보,,동해(106)
호우주의보,2023-04-05 13:00,기타
호우주의보,,완도(170)
호우주의보,2023-04-05 14:00,기타
호우주의보,,여수(168)
호우주의보,2023-04-05 16:00,기타
호우주의보,,산청(289)
호우주의보,2023-04-05 17:00,기타
호우주의보,,남해(295)
호우주의보,2023-04-05 18:00,기타
호우주의보,,동해(106)
호우주의보,2023-04-14 11:00,기타
호우주의보,,제주(184)
호우주의보,2023-04-14 17:00,기타
호우주의보,,제주(184)
호우주의보,2023-05-03 18:20,기타
호우주의보,,제주(184)
호우주의보,2023-05-03 21:00,기타
호우주의보,,제주(184)
호우주의보,2023-05-03 22:00,기타
호우주의보,,흑산도(169)
호우경보,2023-05-04 06:00,기타
호우경보,,제주(184)
호우경보,2023-05-04 08:50,기타
호우경보,,제주(184)
호우주의보,2023-05-04 10:00,기타
호우주의보,,완도(170)
호우경보,2023-05-04 09:30,기타
호우경보,,흑산도(169)
호우주의보,2023-05-04 11:00,기타
호우주의보,,제주(184)
호우경보,2023-05-04 13:20,기타
호우경보,,제주(184)
호우주의보,2023-05-04 15:00,기타
호우주의보,,장흥(260)
호우주의보,2023-05-04 17:00,기타
호우주의보,,여수(168)
호우경보,2023-05-04 18:00,기타
호우경보,,군산(140)
호우경보,2023-05-04 20:40,기타
호우경보,,흑산도(169)
호우주의보,2023-05-04 21:00,기타
호우주의보,,제주(184)
호우주의보,2023-05-04 23:00,기타
호우주의보,,인천(112)
호우주의보,2023-05-05 02:00,기타
호우주의보,,창원(155)
호우주의보,2023-05-05 03:00,기타
호우주의보,,기타
호우주의보,2023-05-05 07:30,기타
호우주의보,,고창(172)
호우주의보,2023-05-05 08:30,기타
호우주의보,,제주(184)
호우주의보,2023-05-05 09:30,기타
호우주의보,,진주(192)
호우주의보,2023-05-05 10:00,기타
호우주의보,,인천(112)
호우주의보,2023-05-05 13:10,기타
호우주의보,,기타
호우주의보,2023-05-05 13:30,기타
호우주의보,,목포(165)
호우경보,2023-05-05 14:30,기타
호우경보,,고흥(262)
호우주의보,2023-05-05 16:00,기타
호우주의보,,인천(112)
호우주의보,2023-05-05 16:30,기타
호우주의보,,기타
호우주의보,2023-05-05 17:00,기타
호우주의보,,진주(192)
호우주의보,2023-05-05 17:20,기타
호우주의보,,고창(172)
호우주의보,2023-05-05 17:30,기타
호우주의보,,제주(184)
호우주의보,2023-05-05 18:30,기타
호우주의보,,인천(112)
호우주의보,2023-05-05 21:00,기타
호우주의보,,기타
호우주의보,2023-05-05 22:00,기타
호우주의보,,울릉도(115)
호우경보,2023-05-05 22:50,기타
호우경보,,남해(295)
호우주의보,2023-05-05 23:00,기타
호우주의보,,여수(168)
호우주의보,2023-05-06 01:00,기타
호우주의보,,진주(192)
호우주의보,2023-05-06 01:30,기타
호우주의보,,울산(152)
호우주의보,2023-05-06 03:00,기타
호우주의보,,창원(155)
호우주의보,2023-05-06 05:00,기타
호우주의보,,울산(152)
호우주의보,2023-05-18 05:00,기타
호우주의보,,제주(184)
호우주의보,2023-05-18 14:20,기타
호우주의보,,제주(184)
호우주의보,2023-05-18 18:00,기타
호우주의보,,제주(184)
호우주의보,2023-05-28 20:30,기타
호우주의보,,보령(235)
호우주의보,2023-05-28 22:30,기타
호우주의보,,홍성(177)
호우주의보,2023-05-28 23:00,기타
호우주의보,,군산(140)
호우주의보,2023-05-29 01:00,기타
호우주의보,,기타
호우주의보,2023-05-29 02:00,기타
호우주의보,,홍성(177)
호우주의보,2023-05-29 02:40,기타
호우주의보,,기타
호우주의보,2023-05-29 03:00,기타
호우주의보,,보령(235)
호우주의보,2023-05-29 03:50,기타
호우주의보,,전주(146)
호우주의보,2023-05-29 04:40,기타
호우주의보,,군산(140)
호우주의보,2023-05-29 06:30,기타
호우주의보,,금산(238)
호우주의보,2023-05-29 07:10,기타
호우주의보,,기타
호우주의보,2023-05-29 09:00,기타
호우주의보,,군산(140)
호우주의보,2023-05-29 10:00,기타
호우주의보,,임실(244)
호우주의보,2023-05-29 12:00,기타
호우주의보,,전주(146)
호우주의보,2023-05-29 14:00,기타
호우주의보,,임실(244)
호우주의보,2023-05-30 02:00,기타
호우주의보,,제주(184)
호우주의보,2023-05-30 02:30,기타
호우주의보,,제주(184)
호우주의보,2023-05-30 06:00,기타
호우주의보,,제주(184)
호우주의보,2023-06-01 13:45,기타
호우주의보,,제주(184)
호우주의보,2023-06-01 14:30,기타
호우주의보,,제주(184)
호우주의보,2023-06-01 15:30,기타
호우주의보,,거제(294)
호우주의보,2023-06-01 16:30,기타
호우주의보,,제주(184)
호우주의보,2023-06-01 23:00,기타
호우주의보,,제주(184)
호우주의보,2023-06-08 23:40,기타
호우주의보,,기타
호우주의보,2023-06-09 02:00,기타
호우주의보,,기타
호우주의보,2023-06-09 02:10,기타
호우주의보,,기타
호우경보,2023-06-09 02:40,기타
호우경보,,기타
호우주의보,2023-06-09 03:00,기타
호우주의보,,기타
호우주의보,2023-06-09 03:30,기타
호우주의보,,춘천(101)
호우주의보,2023-06-10 14:55,기타
호우주의보,,철원(95)
호우경보,2023-06-10 16:00,기타
호우경보,,기타
호우주의보,2023-06-10 16:30,기타
호우주의보,,춘천(101)
호우주의보,2023-06-10 17:10,기타
호우주의보,,동두천(98)
호우주의보,2023-06-10 17:40,기타
호우주의보,,기타
호우주의보,2023-06-10 18:10,기타
호우주의보,,철원(95)
호우주의보,2023-06-10 18:30,기타
호우주의보,,춘천(101)
호우주의보,2023-06-10 19:10,기타
호우주의보,,양평(202)
호우주의보,2023-06-10 19:30,기타
호우주의보,,기타
호우주의보,2023-06-10 21:30,기타
호우주의보,,부산(159)
호우주의보,2023-06-11 13:50,기타
호우주의보,,원주(114)
호우주의보,2023-06-11 14:20,기타
호우주의보,,기타
호우주의보,2023-06-11 15:20,기타
호우주의보,,원주(114)
호우주의보,2023-06-11 15:40,기타
호우주의보,,기타
호우주의보,2023-06-12 18:00,기타
호우주의보,,기타
호우주의보,2023-06-12 18:40,기타
호우주의보,,대구(143)
호우주의보,2023-06-12 20:20,기타
호우주의보,,기타
호우주의보,2023-06-12 21:30,기타
호우주의보,,기타
호우주의보,2023-06-12 22:30,기타
호우주의보,,대구(143)
호우주의보,2023-06-13 14:10,기타
호우주의보,,봉화(271)
호우주의보,2023-06-13 16:00,기타
호우주의보,,봉화(271)
호우주의보,2023-06-14 14:10,기타
호우주의보,,기타
호우주의보,2023-06-14 15:20,기타
호우주의보,,울산(152)
호우주의보,2023-06-14 15:50,기타
호우주의보,,상주(137)
호우주의보,2023-06-14 17:00,기타
호우주의보,,울릉도(115)
호우주의보,2023-06-14 17:35,기타
호우주의보,,상주(137)
호우주의보,2023-06-14 18:00,기타
호우주의보,,안동(136)
호우주의보,2023-06-14 18:30,기타
호우주의보,,밀양(288)
호우주의보,2023-06-14 18:50,기타
호우주의보,,대구(143)
호우주의보,2023-06-14 20:00,기타
호우주의보,,울산(152)
호우주의보,2023-06-14 21:00,기타
호우주의보,,대구(143)
호우주의보,2023-06-14 21:20,기타
호우주의보,,충주(127)
호우주의보,2023-06-14 23:00,기타
호우주의보,,안동(136)
호우주의보,2023-06-15 00:00,기타
호우주의보,,충주(127)
호우주의보,2023-06-15 02:00,기타
호우주의보,,울릉도(115)
호우주의보,2023-06-15 13:50,기타
호우주의보,,영월(121)
호우주의보,2023-06-15 15:30,기타
호우주의보,,영월(121)
호우주의보,2023-06-25 02:00,기타
호우주의보,,제주(184)
호우주의보,2023-06-25 05:00,기타
호우주의보,,제주(184)
호우주의보,2023-06-25 09:00,기타
호우주의보,,흑산도(169)
호우주의보,2023-06-25 11:30,기타
호우주의보,,완도(170)
호우주의보,2023-06-25 16:00,기타
호우주의보,,여수(168)
호우주의보,2023-06-25 17:00,기타
호우주의보,,통영(162)
호우주의보,2023-06-25 21:00,기타
호우주의보,,제주(184)
호우주의보,2023-06-25 23:00,기타
호우주의보,,목포(165)
호우주의보,2023-06-25 23:00,기타
호우주의보,,제주(184)
호우주의보,2023-06-26 03:00,기타
호우주의보,,서산(129)
호우주의보,2023-06-26 04:00,기타
호우주의보,,광주(156)
호우경보,2023-06-26 04:20,기타
호우경보,,기타
호우주의보,2023-06-26 04:50,기타
호우주의보,,남원(247)
호우주의보,2023-06-26 05:00,기타
호우주의보,,서산(129)
호우주의보,2023-06-26 06:00,기타
호우주의보,,광주(156)
호우주의보,2023-06-26 07:10,기타
호우주의보,,순천(174)
호우주의보,2023-06-26 07:30,기타
호우주의보,,기타
호우주의보,2023-06-26 12:40,기타
호우주의보,,남원(247)
호우주의보,2023-06-26 13:55,기타
호우주의보,,상주(137)
호우주의보,2023-06-26 14:00,기타
호우주의보,,남원(247)
호우주의보,2023-06-26 15:15,기타
호우주의보,,봉화(271)
호우주의보,2023-06-26 16:15,기타
호우주의보,,기타
호우주의보,2023-06-26 16:30,기타
호우주의보,,충주(127)
호우경보,2023-06-26 16:40,기타
호우경보,,기타
호우경보,2023-06-26 16:50,기타
호우경보,,충주(127)
호우주의보,2023-06-26 17:10,기타
호우주의보,,원주(114)
호우주의보,2023-06-26 18:00,기타
호우주의보,,제주(184)
호우주의보,2023-06-26 18:15,기타
호우주의보,,기타
호우경보,2023-06-26 18:40,기타
호우경보,,제천(221)
호우경보,2023-06-26 19:00,기타
호우경보,,원주(114)
호우주의보,2023-06-26 21:00,기타
호우주의보,,동해(106)
호우주의보,2023-06-26 21:15,기타
호우주의보,,장수(248)
호우주의보,2023-06-26 21:30,기타
호우주의보,,기타
호우주의보,2023-06-26 22:00,기타
호우주의보,,제주(184)
호우주의보,2023-06-26 22:15,기타
호우주의보,,기타
호우주의보,2023-06-26 22:40,기타
호우주의보,,기타
호우주의보,2023-06-26 22:50,기타
호우주의보,,부산(159)
호우주의보,2023-06-26 23:50,기타
호우주의보,,기타
호우주의보,2023-06-27 01:10,기타
호우주의보,,기타
호우주의보,2023-06-27 02:00,기타
호우주의보,,원주(114)
호우주의보,2023-06-27 03:00,기타
호우주의보,,영월(121)
호우주의보,2023-06-27 04:00,기타
호우주의보,,인천(112)
호우주의보,2023-06-27 05:00,기타
호우주의보,,안동(136)
호우주의보,2023-06-27 09:00,기타
호우주의보,,제주(184)
호우주의보,2023-06-27 16:00,기타
호우주의보,,속초(90)
호우주의보,2023-06-27 17:30,기타
호우주의보,,여수(168)
호우주의보,2023-06-27 18:30,기타
호우주의보,,남해(295)
호우주의보,2023-06-27 20:00,기타
호우주의보,,통영(162)
호우주의보,2023-06-27 20:30,기타
호우주의보,,동해(106)
호우경보,2023-06-27 20:50,기타
호우경보,,동해(106)
호우주의보,2023-06-27 21:00,기타
호우주의보,,고창(172)
호우주의보,2023-06-27 21:10,기타
호우주의보,,광주(156)
호우주의보,2023-06-27 21:20,기타
호우주의보,,임실(244)
호우주의보,2023-06-27 21:40,기타
호우주의보,,기타
호우주의보,2023-06-27 22:00,기타
호우주의보,,창원(155)
호우주의보,2023-06-27 22:10,기타
호우주의보,,산청(289)
호우주의보,2023-06-27 22:40,기타
호우주의보,,창원(155)
호우주의보,2023-06-27 23:00,기타
호우주의보,,순천(174)
호우경보,2023-06-27 23:45,기타
호우경보,,부산(159)
호우주의보,2023-06-27 23:50,기타
호우주의보,,부안(243)
호우경보,2023-06-27 23:55,기타
호우경보,,거제(294)
호우경보,2023-06-28 01:30,기타
호우경보,,기타
호우경보,2023-06-28 02:20,기타
호우경보,,군산(140)
호우주의보,2023-06-28 02:30,기타
호우주의보,,기타
호우주의보,2023-06-28 03:00,기타
호우주의보,,고흥(262)
호우경보,2023-06-28 03:20,기타
호우경보,,고창(172)
호우주의보,2023-06-28 03:40,기타
호우주의보,,기타
호우주의보,2023-06-28 04:00,기타
호우주의보,,창원(155)
호우주의보,2023-06-28 05:00,기타
호우주의보,,목포(165)
호우주의보,2023-06-28 05:20,기타
호우주의보,,군산(140)
호우주의보,2023-06-28 06:20,기타
호우주의보,,전주(146)
호우주의보,2023-06-28 07:00,기타
호우주의보,,광주(156)
호우주의보,2023-06-28 09:00,기타
호우주의보,,광주(156)
호우주의보,2023-06-28 10:00,기타
호우주의보,,군산(140)
호우주의보,2023-06-29 04:30,기타
호우주의보,,기타
호우주의보,2023-06-29 07:30,기타
호우주의보,,파주(99)
호우주의보,2023-06-29 09:00,기타
호우주의보,,동두천(98)
호우주의보,2023-06-29 10:00,기타
호우주의보,,철원(95)
호우주의보,2023-06-29 12:00,기타
호우주의보,,이천(203)
호우주의보,2023-06-29 10:40,기타
호우주의보,,원주(114)
호우주의보,2023-06-29 11:30,기타
호우주의보,,전주(146)
호우주의보,2023-06-29 13:00,기타
호우주의보,,춘천(101)
호우주의보,2023-06-29 13:20,기타
호우주의보,,청주(131)
호우경보,2023-06-29 14:20,기타
호우경보,,기타
호우경보,2023-06-29 14:40,기타
호우경보,,서산(129)
호우주의보,2023-06-29 15:00,기타
호우주의보,,임실(244)
호우주의보,2023-06-29 15:50,기타
호우주의보,,남원(247)
호우주의보,2023-06-29 16:10,기타
호우주의보,,파주(99)
호우주의보,2023-06-29 16:30,기타
호우주의보,,춘천(101)
호우주의보,2023-06-29 17:30,기타
호우주의보,,봉화(271)
호우주의보,2023-06-29 18:00,기타
호우주의보,,동두천(98)
호우주의보,2023-06-29 18:30,기타
호우주의보,,춘천(101)
호우주의보,2023-06-29 20:00,기타
호우주의보,,철원(95)
호우경보,2023-06-29 20:25,기타
호우경보,,영월(121)
호우주의보,2023-06-29 21:30,기타
호우주의보,,광주(156)
호우주의보,2023-06-29 21:10,기타
호우주의보,,태백(216)
호우주의보,2023-06-29 22:00,기타
호우주의보,,영월(121)
호우주의보,2023-06-29 23:00,기타
호우주의보,,봉화(271)
호우주의보,2023-06-30 00:00,기타
호우주의보,,청주(131)
호우주의보,2023-06-30 03:00,기타
호우주의보,,대전(133)
호우경보,2023-06-30 03:20,기타
호우경보,,흑산도(169)
호우주의보,2023-06-30 03:40,기타
호우주의보,,울진(130)
호우주의보,2023-06-30 04:00,기타
호우주의보,,통영(162)
호우주의보,2023-06-30 05:20,기타
호우주의보,,제주(184)
호우주의보,2023-06-30 06:00,기타
호우주의보,,군산(140)
호우주의보,2023-06-30 06:40,기타
호우주의보,,제주(184)
호우주의보,2023-06-30 07:00,기타
호우주의보,,전주(146)
호우주의보,2023-06-30 07:30,기타
호우주의보,,광주(156)
호우주의보,2023-06-30 07:40,기타
호우주의보,,제주(184)
호우주의보,2023-06-30 08:00,기타
호우주의보,,기타
호우경보,2023-06-30 08:40,기타
호우경보,,제주(184)
호우주의보,2023-06-30 09:00,기타
호우주의보,,동해(106)
호우주의보,2023-06-30 16:00,기타
호우주의보,,동해(106)
호우주의보,2023-06-30 18:00,기타
호우주의보,,울진(130)
호우주의보,2023-07-02 22:30,기타
