시도,구군,행정구역명,수계,지류,세부단위유역 ,중권역,소권역,총인구(명),총면적,하수처리구역 내 물리적처리 공공하수처리인구,하수처리구역 내 생물학적적처리 공공하수처리인구,하수처리구역 내 고도처리 공공하수처리인구,하수처리구역 내 물리적처리 폐수처리인구,하수처리구역 내 생물학적적처리 폐수처리인구,하수처리구역 내 고도처리 폐수처리인구,미접속인구,하수처리구역 내 면적,하수처리구역 외 미처리인구,하수처리구역 외 오수처리인구,하수처리구역 외 정화조인구,하수처리구역 외 면적,공공하수처리구역 인구보급률,고도처리인구 보급률,하수도설치율
전라북도,김제시,공덕면,금강,만경강,새만금,만경강,만경강하류,2550,27.96,0,412,474,0,0,0,0,0.46,546,255,863,27.5,34.7,18.6,30.7
전라북도,김제시,청하면,금강,만경강,새만금,만경강 새만금,만경강하류 새만금방조제,1716,20.02,0,49,302,0,0,0,0,0.42,755,244,366,19.6,20.5,17.6,20.5
전라북도,김제시,성덕면,금강,신평천,새만금,동진강 새만금,신평천 새만금방조제 동진강하류,1730,22.35,0,59,284,0,0,0,0,0.15,781,236,370,22.2,19.8,16.4,19.8
전라북도,김제시,진봉면,금강,새만금,,새만금,새만금방조제,2479,47.183,0,205,477,0,0,0,0,0.15,660,281,856,47.033,27.5,19.2,22.1
전라북도,김제시,금구면,금강,원평천,새만금,동진강 만경강,원평천 만경강중류,4973,42.5,0,321,2481,0,0,0,0,0.6,612,373,1186,41.9,56.3,49.9,45.0
전라북도,김제시,봉남면,금강,원평천,새만금,동진강,원평천,2220,23.94,0,428,0,0,0,0,0,0.24,699,270,823,23.7,19.3,0.0,19.3
전라북도,김제시,황산면,금강,원평천,새만금,동진강,원평천,1977,16.34,0,500,293,0,259,0,0,0.44,478,142,305,15.9,53.2,14.8,53.2
전라북도,김제시,금산면,금강,원평천,새만금,동진강,원평천,4607,66.8,0,467,2741,0,0,0,0,1.9,621,202,576,64.9,69.6,59.5,58.5
전라북도,김제시,광활면,금강,새만금,,새만금,새만금방조제,1317,32.12,0,47,110,0,0,0,0,0.12,348,167,645,32.0,11.9,8.4,4.2
전라북도,김제시,요촌동,금강,만경강,새만금,동진강 만경강,만경강하류 원평천 신평천,11092,32.3,0,0,11064,0,0,0,0,25.2,0,0,28,7.1,99.7,99.7,66.0
전라북도,김제시,신풍동,금강,원평천,새만금,동진강,원평천 신평천,13189,17.7,0,0,12649,0,0,0,0,13.5,78,154,308,4.2,95.9,95.9,63.0
전라북도,김제시,검산동,금강,만경강,새만금,동진강 만경강,만경강하류 원평천,12377,15.3,0,62,11430,0,0,0,0,11.2,197,87,601,4.1,92.8,92.3,53.7
전라북도,김제시,교월동,금강,원평천,새만금,동진강,원평천 신평천,6372,10.8,0,163,5838,0,0,0,0,9.1,130,62,179,1.7,94.2,91.6,66.5
전라북도,완주군,삼례읍,금강,삼례천,새만금,만경강,전주천합류전 익산천 만경강중류,23802,29.49,0,0,22474,0,0,0,0,5.705,85,24,1219,23.785,94.4,94.4,93.8
전라북도,완주군,봉동읍,금강,우산천,새만금,만경강,전주천합류전 전주천상류 소양천 만경강중류,26660,47.121,0,834,11625,0,0,12924,0,9.205,69,18,1190,37.916,95.2,92.1,89.5
전라북도,완주군,용진읍,금강,소양천,새만금,만경강,전주천합류전 경천댐 소양천,7190,38.293,0,1764,5124,0,0,0,0,3.169,77,28,197,35.124,95.8,71.3,94.2
전라북도,완주군,상관면,금강,전주천,새만금,만경강,전주천상류 전주천하류 소양천,4348,67.964,0,458,3659,0,0,0,0,0.058,145,20,66,67.906,94.7,84.2,94.7
전라북도,완주군,이서면,금강,마산천,새만금,동진강 만경강,원평천 만경강중류,14738,25.261,0,0,14191,0,0,0,0,0.0,26,112,409,25.261,96.3,96.3,76.5
전라북도,완주군,소양면,금강,소양천,새만금,만경강,대아댐 소양천,6034,95.499,0,2816,2421,0,0,0,0,2.01,475,126,196,93.489,86.8,40.1,80.6
전라북도,완주군,구이면,금강,삼천,새만금,만경강,삼천 구이댐,5853,90.406,0,552,3399,0,0,0,0,1.402,353,952,597,89.004,67.5,58.1,61.4
전라북도,완주군,고산면,금강,고산천,새만금,만경강,전주천합류전 대아댐하류,4666,70.584,0,673,1400,0,0,0,0,1.357,1111,673,809,69.227,44.4,30.0,42.3
전라북도,완주군,비봉면,금강,고산천,새만금,만경강,전주천합류전 경천댐 대아댐하류,1890,43.859,0,722,590,0,0,0,0,0.026,230,166,182,43.833,69.4,31.2,68.6
전라북도,완주군,운주면,금강,장선천,금강하류 새만금,논산천 만경강,대아댐하류 논산천상류,1989,94.324,0,907,0,0,0,0,0,0.506,72,461,549,93.818,45.6,0.0,33.8
전라북도,완주군,화산면,금강,고산천,새만금,만경강,경천댐 대아댐하류,2684,69.641,0,777,0,0,0,0,0,0.609,647,699,561,69.032,28.9,0.0,25.3
전라북도,완주군,동상면,금강,대아천,새만금,만경강,대아댐,1106,112.917,0,0,0,0,0,0,0,0.0,441,142,523,112.917,0.0,0.0,0.0
전라북도,완주군,경천면,금강,구룡천,금강하류 새만금,논산천 만경강,대아댐하류 논산천상류,1022,36.021,0,470,0,0,0,0,0,0.176,61,72,419,35.845,46.0,0.0,41.9
전라북도,진안군,진안읍,영산강 섬진강 금강,지방2급소하천,섬진강상류 용담댐,섬진강댐 용담댐,진안천 세동천 진안천합류후 섬진강상류 용담댐 구량천,10186,115.883,0,0,9675,0,0,0,0,4.092,16,86,409,111.791,95.0,95.0,95.0
전라북도,진안군,용담면,금강,지방2급소하천,용담댐,용담댐 용담댐하류,주자천 용담댐 용담댐하류,840,54.453,0,0,750,0,0,0,0,0.512,7,25,58,53.941,89.3,89.3,89.3
전라북도,진안군,안천면,금강,지방2급소하천,용담댐,용담댐 용담댐하류,용담댐 용담댐하류,1056,37.091,0,0,1016,0,0,0,0,0.398,2,18,20,36.693,96.2,96.2,96.2
전라북도,진안군,동향면,금강,지방2급소하천,용담댐,용담댐,진안천합류후 구량천,1331,52.905,0,0,780,0,0,0,0,0.254,50,212,289,52.651,58.6,58.6,58.6
전라북도,진안군,상전면,금강,지방2급소하천,용담댐,용담댐,진안천 진안천합류후 용담댐,822,54.68,0,0,631,0,0,0,0,0.141,21,54,116,54.539,76.8,76.8,73.3
전라북도,진안군,백운면,영산강 섬진강,지방2급소하천,섬진강상류,섬진강댐,섬진강상류,1924,86.071,0,0,1437,0,0,0,0,0.503,21,169,297,85.568,74.7,74.7,74.7
전라북도,진안군,성수면,영산강 섬진강,지방2급소하천,섬진강상류,섬진강댐,관촌수위표,1694,70.711,0,0,1074,0,0,0,0,0.437,26,231,363,70.274,63.4,63.4,63.4
전라북도,진안군,마령면,영산강 섬진강,지방2급소하천,섬진강상류,섬진강댐,세동천 관촌수위표 섬진강상류,1731,42.09,0,0,1478,0,0,0,0,0.639,21,69,163,41.451,85.4,85.4,85.4
전라북도,진안군,부귀면,영산강 섬진강 금강,지방2급소하천,섬진강상류 용담댐,섬진강댐 용담댐,세동천 정자천,2862,104.087,0,0,2429,0,0,0,0,0.768,25,126,282,103.319,84.9,84.9,84.9
전라북도,진안군,정천면,금강,지방2급소하천,용담댐,용담댐,정자천 용담댐,1037,75.419,0,0,872,0,0,0,0,0.388,14,66,85,75.031,84.1,84.1,84.1
전라북도,진안군,주천면,금강,지방2급소하천,금강하류 용담댐,논산천 용담댐,주자천 정자천 논산천상류,1453,95.747,0,0,1355,0,0,0,0,1.232,6,26,66,94.515,93.3,93.3,93.3
전라북도,무주군,무주읍,금강,남대천,용담댐,영동천 무주남대천 용담댐하류,무주남대천하류 무주남대천중류 봉황천합류후 용담댐하류,9675,79.198,0,0,8179,0,0,0,986,2.98,0,8,502,76.218,94.7,84.5,94.5
전라북도,무주군,무풍면,금강,남대천,용담댐,무주남대천 용담댐,구량천 무주남대천상류,2114,91.19,0,0,1090,0,0,0,59,0.835,0,37,928,90.355,54.4,51.6,50.9
전라북도,무주군,설천면,금강,남대천,용담댐,무주남대천,무주남대천중류 무주남대천상류,3851,158.21,0,0,2015,0,0,0,964,4.943,0,11,861,153.267,77.4,52.3,77.4
전라북도,무주군,적상면,금강,남대천,용담댐,무주남대천 용담댐하류,무주남대천하류 용담댐하류,2522,135.82,0,0,1130,0,0,0,311,1.033,0,46,1035,134.787,57.1,44.8,55.2
전라북도,무주군,안성면,금강,구량천,용담댐,용담댐,구량천,4049,97.595,0,0,2880,0,0,0,302,2.59,0,21,846,95.005,78.6,71.1,69.9
전라북도,무주군,부남면,금강,금강본류,용담댐,용담댐하류,용담댐하류,1367,70.05,0,0,913,0,0,0,79,0.55,0,15,360,69.5,72.6,66.8,40.4
전라북도,장수군,장수읍,영산강 섬진강 금강,금강본류,섬진강상류 용담댐,요천 용담댐,요천상류 장계천합류후 장계천,7269,101.924,0,0,6818,0,0,0,26,1.79,0,146,279,100.134,94.2,93.8,94.2
전라북도,장수군,산서면,영산강 섬진강,오수천,섬진강상류,요천 오수천,오수천중류 동화댐 오수천상류,1981,83.64,0,0,1485,0,0,0,10,0.84,0,239,247,82.8,75.5,75.0,40.8
전라북도,장수군,번암면,영산강 섬진강,백운천,섬진강상류,요천,요천상류 동화댐,2191,67.44,0,0,1773,0,0,0,12,0.57,0,88,318,66.87,81.5,80.9,81.5
전라북도,장수군,장계면,금강,장계천,용담댐,용담댐,진안천합류후 장계천,4426,56.67,0,0,4207,0,0,0,20,1.47,0,69,130,55.2,95.5,95.1,89.5
전라북도,장수군,천천면,금강,금강본류,용담댐,용담댐,진안천합류후 장계천합류후 장계천,2002,50.11,0,0,1525,0,0,0,9,0.55,0,123,345,49.56,76.6,76.2,76.6
전라북도,장수군,계남면,금강,유천,용담댐,용담댐,장계천,2054,125.43,0,0,1732,0,0,0,2,0.03,0,113,207,125.4,84.4,84.3,51.5
전라북도,장수군,계북면,금강,계북천,용담댐,용담댐,진안천합류후 구량천,1492,47.97,0,821,0,0,0,0,8,0.34,0,302,361,47.63,55.6,0.0,55.6
전라북도,임실군,임실읍,영산강 섬진강,오원천,섬진강상류,섬진강댐 오수천,오수천하류 섬진강댐상류 임실천,7585,67.827,0,0,7280,0,0,0,0,2.45,0,78,227,65.377,96.0,96.0,76.1
전라북도,임실군,청웅면,영산강 섬진강,섬진강,섬진강상류,섬진강댐하류,섬진강댐하류,1230,34.58,0,0,490,0,0,0,0,0.38,0,114,626,34.2,39.8,39.8,27.4
전라북도,임실군,운암면,영산강 섬진강,옥녀동천,섬진강상류,섬진강댐,섬진강댐 섬진강댐상류 옥녀동천,1565,76.4,0,0,1211,0,0,0,0,0.61,0,78,276,75.79,77.4,77.4,65.0
전라북도,임실군,신평면,영산강 섬진강,오원천,섬진강상류,섬진강댐,관촌수위표 섬진강댐상류 임실천,1410,33.69,0,0,1250,0,0,0,0,1.18,0,18,142,32.51,88.7,88.7,75.0
전라북도,임실군,성수면,영산강 섬진강,오수천,섬진강상류,섬진강댐 오수천,임실천 오수천상류,1566,60.4,0,0,672,0,0,0,0,0.4,0,211,683,60.0,42.9,42.9,40.1
전라북도,임실군,오수면,영산강 섬진강,오수천,섬진강상류,오수천,오수천중류 오수천하류 오수천상류,3410,40.5,0,0,2513,0,0,0,0,1.73,0,255,642,38.77,73.7,73.7,59.1
전라북도,임실군,신덕면,영산강 섬진강,옥녀동천,섬진강상류,섬진강댐,섬진강댐상류 옥녀동천,1279,65.9,0,0,839,0,0,0,0,0.34,0,136,304,65.56,65.6,65.6,44.3
전라북도,임실군,삼계면,영산강 섬진강,오수천,섬진강상류,섬진강댐하류 오수천,오수천합류전 오수천하류,1425,54.0,0,0,343,0,0,0,0,0.26,0,331,751,53.74,24.1,24.1,16.1
전라북도,임실군,관촌면,영산강 섬진강 금강,오원천,새만금 섬진강상류,섬진강댐 만경강 섬진강댐하류,전주천상류 관촌수위표 임실천 섬진강댐하류,3165,53.5,0,0,2757,0,0,0,0,1.73,0,52,356,51.77,87.1,87.1,67.9
전라북도,임실군,강진면,영산강 섬진강,섬진강,섬진강상류,섬진강댐 섬진강댐하류,섬진강댐 섬진강댐하류,1401,50.58,0,69,588,0,0,0,0,0.37,0,250,494,50.21,46.9,42.0,26.5
전라북도,임실군,덕치면,영산강 섬진강,섬진강,섬진강상류,섬진강댐하류,오수천합류전 치천 섬진강댐하류,1151,41.99,0,0,210,0,0,0,0,0.22,0,296,645,41.77,18.2,18.2,7.3
전라북도,임실군,지사면,영산강 섬진강,오수천,섬진강상류,오수천,오수천상류,1174,17.8,0,0,290,0,0,0,0,0.29,0,234,650,17.51,24.7,24.7,13.7
전라북도,순창군,순창읍,영산강 섬진강,경천,섬진강상류,순창,경천,10495,21.103,0,0,9747,0,0,0,145,3.028,0,123,480,18.075,94.3,92.9,66.4
전라북도,순창군,인계면,영산강 섬진강,양지천,섬진강상류,순창,경천 경천합류전,1485,35.848,0,0,605,0,0,0,58,0.209,0,51,771,35.639,44.6,40.7,44.1
전라북도,순창군,동계면,영산강 섬진강,오수천,섬진강상류,섬진강댐하류 오수천,오수천합류전 오수천하류,1950,57.387,0,0,692,0,0,0,35,0.561,0,57,1166,56.826,37.3,35.5,37.3
전라북도,순창군,풍산면,영산강 섬진강,사천,섬진강상류,섬진강댐 순창,추령천상류 옥과천 경천 요천합류전,1690,27.995,0,0,599,0,0,0,62,0.2,0,72,957,27.795,39.1,35.4,39.1
전라북도,순창군,금과면,영산강 섬진강,사천,섬진강상류,순창,경천,1734,27.197,0,0,925,0,0,0,24,0.746,0,61,724,26.451,54.7,53.3,43.7
전라북도,순창군,팔덕면,영산강 섬진강,경천,섬진강상류,순창,경천,1397,39.388,0,0,937,0,0,0,30,1.115,0,43,387,38.273,69.2,67.1,69.2
전라북도,순창군,쌍치면,영산강 섬진강 금강,추령천,새만금 섬진강상류,섬진강댐 동진강,추령천하류 추령천상류 동진강상류,1904,78.514,0,0,740,0,0,0,25,0.438,0,68,1071,78.076,40.2,38.9,40.2
전라북도,순창군,복흥면,영산강 섬진강,추령천,영산강상류 섬진강상류,섬진강댐 영산강상류,담양댐 추령천상류,2055,73.701,0,0,1204,0,0,0,26,0.863,0,100,725,72.838,59.9,58.6,52.4
전라북도,순창군,적성면,영산강 섬진강,오수천,섬진강상류,순창 섬진강댐하류 오수천,오수천합류전 오수천하류 경천합류전,1225,32.7,0,0,625,0,0,0,4,0.167,0,29,567,32.533,51.3,51.0,48.6
전라북도,순창군,유등면,영산강 섬진강,우곡천,섬진강상류,순창,경천 경천합류전,1020,18.624,0,0,729,0,0,0,4,0.37,0,41,246,18.254,71.9,71.5,48.2
전라북도,순창군,구림면,영산강 섬진강,구림천,섬진강상류,순창 섬진강댐하류,경천 치천,2224,83.474,0,0,953,0,0,0,2,0.345,0,114,1155,83.129,42.9,42.9,41.2
전라북도,고창군,고창읍,영산강 섬진강 금강,고창천,새만금 서해남부,와탄천 동진강 주진천,고부천상류 해리천 구암천 갈곡천 주진천,21280,42.478,0,0,21264,0,0,0,4,16.568,0,3,9,25.91,99.9,99.9,85.8
전라북도,고창군,고수면,영산강 섬진강,고수천,새만금,주진천,해리천 주진천,2344,45.558,0,0,1715,0,0,0,8,1.594,0,2,619,43.964,73.5,73.2,40.4
전라북도,고창군,아산면,영산강 섬진강,주진천,새만금 서해남부,와탄천 주진천,구암천 주진천,2553,74.693,0,0,1906,0,0,0,14,2.86,0,32,601,71.833,75.2,74.7,61.9
전라북도,고창군,무장면,영산강 섬진강,강남천,새만금 서해남부,와탄천 주진천,와탄천 해리천 구암천 갈곡천 주진천,2725,43.759,0,0,1473,0,0,0,3,0.293,0,0,1249,43.466,54.2,54.1,42.9
전라북도,고창군,공음면,영산강 섬진강 금강,칠암천,새만금 서해남부,와탄천 동진강,와탄천 고부천상류 구암천,2409,50.035,0,0,1671,0,0,0,3,0.539,0,0,735,49.496,69.5,69.4,59.3
전라북도,고창군,상하면,영산강 섬진강,장산천,새만금 서해남부,와탄천 주진천,자룡천 해리천 구암천 갈곡천,2340,32.944,0,0,1355,0,0,0,9,0.656,0,31,945,32.288,58.3,57.9,50.4
전라북도,고창군,해리면,영산강 섬진강,해리천,새만금 서해남부,와탄천 주진천,자룡천 해리천,2684,39.511,0,0,1295,0,0,0,5,1.182,0,0,1384,38.329,48.4,48.2,45.9
전라북도,고창군,성송면,영산강 섬진강,대산천,새만금 서해남부,와탄천 주진천,와탄천 주진천,1680,36.232,0,0,1090,0,0,0,8,0.659,0,0,582,35.573,65.4,64.9,46.3
전라북도,고창군,대산면,영산강 섬진강,대산천,서해남부,와탄천,와탄천,3115,43.819,0,0,1297,0,0,0,3,0.646,0,0,1815,43.173,41.7,41.6,37.0
전라북도,고창군,심원면,영산강 섬진강,담암천,새만금,주진천,해리천 주진천,2408,40.05,0,0,1871,0,0,0,2,1.727,0,2,533,38.323,77.8,77.7,75.7
전라북도,고창군,흥덕면,영산강 섬진강 금강,갈곡천,새만금,동진강 주진천,고부천상류 운산천 갈곡천,3023,33.374,0,0,2055,0,0,0,11,3.895,0,79,878,29.479,68.3,68.0,62.6
전라북도,고창군,성내면,금강,고부천,새만금,동진강,고부천상류,1917,30.825,0,0,1274,0,0,0,4,0.756,0,0,639,30.069,66.7,66.5,64.0
전라북도,고창군,신림면,영산강 섬진강 금강,갈곡천,새만금,동진강 주진천,고부천상류 갈곡천,2156,40.88,0,0,1832,0,0,0,2,0.391,0,0,322,40.489,85.1,85.0,82.5
전라북도,고창군,부안면,영산강 섬진강,갈곡천,새만금,주진천,갈곡천 주진천,2633,53.324,0,0,2110,0,0,0,3,3.742,0,0,520,49.582,80.3,80.1,77.7
전라북도,부안군,부안읍,금강,고부천,새만금,동진강 새만금,고부천하류 주상천 새만금방조제,20821,25.195,0,0,18742,0,0,0,1372,11.595,0,250,457,13.6,96.6,90.0,79.7
전라북도,부안군,주산면,금강,고부천,새만금,동진강 새만금,고부천하류 주상천,1799,25.633,0,0,1242,0,0,0,0,0.903,0,216,341,24.73,69.0,69.0,69.0
전라북도,부안군,동진면,금강,동진강,새만금,동진강 새만금,고부천하류 주상천 새만금방조제 동진강하류,2673,38.01,0,0,2035,0,0,0,53,3.0,0,216,369,35.01,78.1,76.1,78.1
전라북도,부안군,행안면,금강,동진강,,새만금,주상천 새만금방조제,2118,20.11,0,0,1646,0,0,0,5,0.08,0,257,210,20.03,78.0,77.7,47.5
전라북도,부안군,계화면,금강,동진강,,새만금,주상천 새만금방조제,3159,47.461,0,0,2985,0,0,0,50,4.47,0,0,124,42.991,96.1,94.5,96.1
전라북도,부안군,보안면,영산강 섬진강 금강,고부천,새만금,동진강 주진천,고부천하류 고부천상류 운산천,2351,41.25,0,0,1487,0,0,0,18,0.542,0,385,461,40.708,64.0,63.2,44.7
전라북도,부안군,변산면,영산강 섬진강 금강,서해,새만금,새만금 주진천,새만금방조제 운산천 부안댐,4290,83.98,0,0,3843,0,0,0,140,7.8,0,155,152,76.18,92.8,89.6,92.8
전라북도,부안군,진서면,영산강 섬진강 금강,서해,새만금,새만금 주진천,운산천 부안댐,2278,40.02,0,0,2099,0,0,0,11,5.1,0,73,95,34.92,92.6,92.1,83.6
전라북도,부안군,백산면,금강,고부천,새만금,동진강,고부천하류 동진강하류,2429,35.63,0,0,1676,0,0,0,32,2.23,0,120,601,33.4,70.3,69.0,65.2
전라북도,부안군,상서면,영산강 섬진강 금강,동진강,새만금,동진강 새만금 주진천,주상천 고부천상류 운산천 부안댐,2136,53.035,0,0,1615,0,0,0,0,5.035,0,241,280,48.0,75.6,75.6,75.6
전라북도,부안군,하서면,금강,동진강,,새만금,주상천 새만금방조제,2538,46.377,0,0,1866,0,0,0,0,6.327,0,330,342,40.05,73.5,73.5,73.5
전라북도,부안군,줄포면,영산강 섬진강 금강,서해,새만금,동진강 주진천,고부천상류 운산천,2526,23.96,0,0,2323,0,0,0,49,6.1,0,22,132,17.86,93.9,92.0,58.7
전라북도,부안군,위도면,금강,서해,,새만금,새만금방조제,1101,14.341,0,0,243,0,0,0,3,0.0,0,550,305,14.341,22.3,22.1,0.0
전라남도,목포시,용당1동,영산강 섬진강,연안수계,서해남부,와탄천,청계천,9700,1.45,0,0,9700,0,0,0,0,1.309,0,0,0,0.141,100.0,100.0,100.0
전라남도,목포시,용당2동,영산강 섬진강,연안수계,서해남부,와탄천,청계천,4663,0.91,0,0,4663,0,0,0,0,0.91,0,0,0,0.0,100.0,100.0,100.0
전라남도,목포시,연동,영산강 섬진강,연안수계,서해남부,와탄천,청계천,4075,0.66,0,0,4075,0,0,0,0,0.489,0,0,0,0.171,100.0,100.0,100.0
전라남도,목포시,산정동,영산강 섬진강,연안수계,서해남부,와탄천,청계천,9119,0.76,0,0,9119,0,0,0,0,0.746,0,0,0,0.014,100.0,100.0,100.0
전라남도,목포시,연산동,영산강 섬진강,연안수계,서해남부,와탄천,청계천,10299,2.88,0,0,10146,0,0,0,0,2.624,0,80,73,0.256,98.5,98.5,98.5
전라남도,목포시,원산동,영산강 섬진강,연안수계,서해남부,와탄천,청계천,11933,0.62,0,0,11933,0,0,0,0,0.607,0,0,0,0.013,100.0,100.0,100.0
전라남도,목포시,대성동,영산강 섬진강,연안수계,서해남부,와탄천,청계천,4976,0.34,0,0,4976,0,0,0,0,0.34,0,0,0,0.0,100.0,100.0,100.0
전라남도,목포시,목원동,영산강 섬진강,연안수계,서해남부,와탄천,청계천,6664,1.5,0,0,6664,0,0,0,0,1.434,0,0,0,0.066,100.0,100.0,100.0
전라남도,목포시,동명동,영산강 섬진강,연안수계,서해남부,와탄천,청계천,4990,0.802,0,0,4990,0,0,0,0,0.629,0,0,0,0.173,100.0,100.0,98.2
전라남도,목포시,삼학동,영산강 섬진강,연안수계,서해남부,와탄천,청계천,5857,0.82,0,0,5587,0,0,0,0,0.63,0,135,135,0.19,95.4,95.4,95.4
전라남도,목포시,만호동,영산강 섬진강,연안수계,서해남부,와탄천,청계천,2448,0.84,0,0,2448,0,0,0,0,0.84,0,0,0,0.0,100.0,100.0,100.0
전라남도,목포시,유달동,영산강 섬진강,연안수계,서해남부,와탄천,청계천,5031,12.68,0,0,3789,0,0,0,0,5.819,0,701,541,6.861,75.3,75.3,75.3
전라남도,목포시,죽교동,영산강 섬진강,연안수계,서해남부,와탄천,청계천,2940,0.77,0,0,2940,0,0,0,0,0.689,0,0,0,0.081,100.0,100.0,100.0
전라남도,목포시,북항동,영산강 섬진강,연안수계,서해남부,와탄천,청계천,9084,1.67,0,0,8990,0,0,0,0,0.671,0,50,44,0.999,99.0,99.0,67.2
전라남도,목포시,용해동,영산강 섬진강,연안수계,서해남부,와탄천,청계천,16472,2.12,0,0,16472,0,0,0,0,1.283,0,0,0,0.837,100.0,100.0,100.0
전라남도,목포시,이로동,영산강 섬진강,연안수계,서해남부,와탄천,청계천,10460,1.95,0,0,10149,0,0,0,0,1.688,0,160,151,0.262,97.0,97.0,95.8
전라남도,목포시,상동,영산강 섬진강,연안수계,서해남부,와탄천,청계천,22420,3.15,0,0,22420,0,0,0,0,1.926,0,0,0,1.224,100.0,100.0,100.0
전라남도,목포시,하당동,영산강 섬진강,연안수계,서해남부,와탄천,청계천,14795,1.258,0,0,14795,0,0,0,0,1.258,0,0,0,0.0,100.0,100.0,100.0
전라남도,목포시,신흥동,영산강 섬진강,연안수계,서해남부,와탄천,청계천,16101,1.8,0,0,16101,0,0,0,0,1.436,0,0,0,0.364,100.0,100.0,100.0
전라남도,목포시,삼향동,영산강 섬진강,연안수계,서해남부,와탄천,청계천,4496,7.7,0,0,4496,0,0,0,0,7.7,0,0,0,0.0,100.0,100.0,100.0
전라남도,목포시,옥암동,영산강 섬진강,연안수계,영산강하류 서해남부,와탄천 영산강하구언,청계천 영산강하구언,10937,2.58,0,0,10937,0,0,0,0,1.823,0,0,0,0.757,100.0,100.0,100.0
전라남도,목포시,부흥동,영산강 섬진강,연안수계,영산강하류,영산강하구언,영산강하구언,8191,0.68,0,0,8191,0,0,0,0,0.668,0,0,0,0.012,100.0,100.0,100.0
전라남도,목포시,부주동,영산강 섬진강,연안수계,영산강하류,영산강하구언,영산강하구언,22696,3.79,0,0,22696,0,0,0,0,2.195,0,0,0,1.595,100.0,100.0,100.0
전라남도,여수시,돌산읍,영산강 섬진강,지방2급 돌산천,남해서부,여수시,여수시,12632,72.192,0,0,7258,0,0,0,0,2.592,0,894,4480,69.6,57.5,57.5,55.5
전라남도,여수시,소라면,영산강 섬진강,지방2급 소라천,남해서부,수어천 이사천,동룡천 율촌천 화양천,22344,60.55,0,0,14639,0,0,0,0,0.285,0,1108,6597,60.265,65.5,65.5,63.1
전라남도,여수시,율촌면,영산강 섬진강,지방2급 율촌천,남해서부,수어천 이사천,동룡천 율촌천,5979,50.041,0,0,3689,0,0,0,0,2.144,0,360,1930,47.897,61.7,61.7,61.6
전라남도,여수시,화양면,영산강 섬진강,지방2급 화양천,남해서부,수어천 이사천,연등천 화양천,6490,70.126,0,0,1642,0,0,0,0,0.51,0,362,4486,69.616,25.3,25.3,19.7
전라남도,여수시,남면,영산강 섬진강,해당없음,남해서부,여수시,여수시,2720,42.55,0,0,770,0,0,0,0,0.545,0,151,1799,42.005,28.3,28.3,23.3
전라남도,여수시,화정면,영산강 섬진강,해당없음,남해서부,여수시,여수시,2063,26.353,0,0,320,0,0,0,0,0.372,0,112,1631,25.981,15.5,15.5,7.9
전라남도,여수시,삼산면,영산강 섬진강,해당없음,남해서부,여수시,여수시,1988,27.545,0,0,583,0,0,0,0,0.09,0,114,1291,27.455,29.3,29.3,19.2
전라남도,여수시,동문동,영산강 섬진강,지방2급 연등천,남해서부,수어천,연등천,4363,0.931,0,0,4363,0,0,0,0,0.931,0,0,0,0.0,100.0,100.0,49.5
전라남도,여수시,한려동,영산강 섬진강,지방2급 연등천,남해서부,수어천,연등천,2910,0.95,0,0,2910,0,0,0,0,0.95,0,0,0,0.0,100.0,100.0,84.0
전라남도,여수시,중앙동,영산강 섬진강,지방2급 연등천,남해서부,수어천,연등천,4073,0.502,0,0,4073,0,0,0,0,0.502,0,0,0,0.0,100.0,100.0,72.2
전라남도,여수시,충무동,영산강 섬진강,지방2급 연등천,남해서부,수어천,연등천,3713,1.345,0,0,3713,0,0,0,0,1.345,0,0,0,0.0,100.0,100.0,58.5
전라남도,여수시,광림동,영산강 섬진강,지방2급 연등천,남해서부,수어천,연등천,5672,3.393,0,0,5672,0,0,0,0,3.393,0,0,0,0.0,100.0,100.0,73.3
전라남도,여수시,서강동,영산강 섬진강,지방2급 연등천,남해서부,수어천,연등천,3959,0.655,0,0,3959,0,0,0,0,0.655,0,0,0,0.0,100.0,100.0,64.3
전라남도,여수시,대교동,영산강 섬진강,지방2급 연등천,남해서부,수어천,연등천,4889,1.613,0,0,4889,0,0,0,0,1.613,0,0,0,0.0,100.0,100.0,79.2
전라남도,여수시,국동,영산강 섬진강,지방2급 연등천,남해서부,수어천,연등천,10610,1.533,0,0,10610,0,0,0,0,1.533,0,0,0,0.0,100.0,100.0,79.9
전라남도,여수시,월호동,영산강 섬진강,지방2급 연등천,남해서부,여수시 수어천,연등천 여수시,7487,6.794,0,0,5287,0,0,0,0,2.68,0,0,2200,4.114,70.6,70.6,65.8
전라남도,여수시,여서동,영산강 섬진강,지방2급 연등천,남해서부,수어천,연등천,16793,2.574,0,0,16793,0,0,0,0,2.574,0,0,0,0.0,100.0,100.0,100.0
전라남도,여수시,문수동,영산강 섬진강,지방2급 연등천,남해서부,수어천,연등천,19574,2.26,0,0,19574,0,0,0,0,2.26,0,0,0,0.0,100.0,100.0,89.9
전라남도,여수시,미평동,영산강 섬진강,지방2급 연등천,남해서부,수어천,연등천,11539,3.088,0,0,11539,0,0,0,0,3.088,0,0,0,0.0,100.0,100.0,79.1
