시도,행정구역명,총인구(명),총면적,하수도설치율,공공하수처리구역 인구보급률,고도처리인구 보급률,인구밀도
전라남도,안좌면,3351,59.96,6.6,16.2,16.2,55.88725817211474
전라남도,팔금면,932,18.43,32.3,35.1,35.1,50.56972327726533
전라남도,암태면,1987,43.23,15.0,16.7,16.7,45.96345130696276
경상북도,구룡포읍,6827,54.511,80.6,93.6,93.6,125.2407770908624
경상북도,연일읍,29134,44.954,67.6,83.5,83.5,648.0847088134537
경상북도,오천읍,57679,70.331,69.0,83.4,83.4,820.1077760873583
경상북도,대송면,3220,32.316,79.4,94.4,94.4,99.64104468374798
경상북도,동해면,9503,44.654,67.2,68.1,68.1,212.8140816052313
경상북도,장기면,3861,90.939,0.0,0.0,0.0,42.457031636591566
경상북도,호미곶면,1718,18.864,76.3,89.8,89.8,91.0729431721798
경상북도,상대동,330038,81.772,84.4,92.4,92.4,4036.0759184072786
경상북도,흥해읍,40732,104.383,77.4,79.7,79.7,390.2167977544236
경상북도,신광면,2836,78.68,0.0,0.0,0.0,36.04473817996949
경상북도,청하면,4570,74.858,83.9,85.4,85.4,61.04891928718373
경상북도,송라면,1137,59.05,28.6,94.8,94.8,19.254868755292126
경상북도,기계면,4894,95.416,30.3,46.7,46.7,51.29118806070261
경상북도,죽장면,2684,228.483,41.1,47.8,47.8,11.747044637894286
경상북도,기북면,1299,51.51,0.0,0.0,0.0,25.218404193360513
경상북도,감포읍,5833,44.9,93.1,93.1,92.5,129.9109131403118
경상북도,안강읍,23543,138.91,90.2,99.4,93.9,169.4838384565546
경상북도,건천읍,9262,92.44,83.5,92.8,89.4,100.19472090004328
경상북도,외동읍,25376,109.958,80.6,93.7,87.3,230.7790247185289
경상북도,문무대왕면,4184,120.26,57.2,78.1,72.9,34.79128554797938
경상북도,양남면,6455,85.09,51.4,78.7,72.8,75.86085321424373
경상북도,내남면,4682,122.07,43.9,52.5,42.6,38.35504218890801
경상북도,산내면,3237,143.02,30.8,34.1,29.9,22.63319815410432
경상북도,서면,3205,52.15,74.8,81.6,76.8,61.45733461169703
경상북도,현곡면,21472,276.79,87.1,92.4,90.6,77.57505690234473
경상북도,강동면,6240,81.24,84.0,84.0,74.0,76.80945347119646
경상북도,천북면,5992,58.12,54.9,72.3,67.3,103.0970406056435
경상북도,아포읍,7954,53.22,29.5,59.4,59.4,149.45509207065012
경상북도,농소면,3147,45.392,39.8,52.6,52.6,69.32939725061685
경상북도,남면,3082,66.4,57.6,69.5,69.5,46.41566265060241
경상북도,개령면,2347,27.85,51.3,56.8,56.8,84.27289048473968
경상북도,감문면,3280,59.58,33.6,37.7,37.7,55.052030882846594
경상북도,어모면,4279,65.382,71.7,71.7,71.7,65.44614725765501
경상북도,봉산면,3013,56.4,63.1,69.1,69.1,53.42198581560284
경상북도,대항면,3360,66.4,77.1,100.0,100.0,50.602409638554214
경상북도,감천면,1829,27.54,26.6,34.4,34.4,66.41249092229485
경상북도,조마면,2233,70.99,29.4,33.9,33.9,31.45513452598958
경상북도,구성면,2705,95.5,74.8,74.8,74.8,28.32460732984293
경상북도,지례면,1531,54.23,64.2,72.0,72.0,28.231606122072655
경상북도,부항면,1236,82.9,0.0,0.0,0.0,14.90952955367913
경상북도,대덕면,2242,98.35,24.2,27.0,27.0,22.796136248093546
경상북도,증산면,977,75.519,26.6,27.5,27.5,12.937141646473073
경상북도,자산동,6340,64.401,92.5,100.0,100.0,98.44567630937408
경상북도,풍산읍,6198,96.202,62.3,70.9,70.9,64.42693499095652
경상북도,와룡면,3947,117.34,5.5,15.6,15.6,33.63729333560593
경상북도,북후면,2828,76.54,6.0,13.1,13.1,36.94800104520512
경상북도,서후면,3515,65.0,0.0,0.0,0.0,54.07692307692308
경상북도,풍천면,7251,101.811,11.9,33.2,33.2,71.22020213925803
경상북도,일직면,2546,85.639,15.1,27.8,27.8,29.72944569647007
경상북도,남후면,1667,63.0,0.0,0.0,0.0,26.46031746031746
경상북도,남선면,2019,60.335,20.9,39.2,39.2,33.463164000994446
경상북도,임하면,2679,92.08,60.8,67.3,67.3,29.094265855777586
경상북도,길안면,2615,189.53,10.6,30.3,30.3,13.797288028280484
경상북도,임동면,1686,141.18,12.4,24.7,24.7,11.942201444963874
경상북도,예안면,1718,154.1,2.0,11.2,11.2,11.148604802076575
경상북도,도산면,1468,101.57,14.5,34.4,34.4,14.453086541301566
경상북도,녹전면,1658,71.23,4.7,17.9,17.9,23.27670925171978
경상북도,중구동,5091,6.718,82.4,99.7,99.7,757.8148258410241
경상북도,명륜동,4691,8.022,81.2,98.2,98.2,584.7668910496135
경상북도,용상동,23250,32.618,85.4,99.5,99.5,712.796615365749
경상북도,서구동,8459,2.248,81.5,98.4,98.4,3762.900355871886
경상북도,태화동,12456,3.522,81.3,98.8,98.8,3536.626916524702
경상북도,평화동,5997,1.75,81.1,98.4,98.4,3426.8571428571427
경상북도,안기동,6009,8.418,83.9,95.1,95.1,713.8275124732717
경상북도,옥동,20709,5.405,89.5,98.9,98.9,3831.4523589269193
경상북도,송하동,15716,14.537,84.2,100.0,100.0,1081.10339134622
경상북도,강남동,10536,23.477,86.7,100.0,100.0,448.77965668526645
경상북도,선산읍,14205,71.217,90.5,93.1,91.8,199.46080289818443
경상북도,고아읍,38181,63.548,92.4,98.0,97.6,600.821426323409
경상북도,산동읍,27404,66.991,98.6,98.6,98.6,409.0698750578436
경상북도,무을면,1809,44.726,84.9,84.9,84.6,40.446272861422884
경상북도,옥성면,1672,66.5,82.1,82.1,80.4,25.142857142857142
경상북도,도개면,2122,58.614,90.5,90.5,89.9,36.20295492544444
경상북도,해평면,3823,67.879,88.8,88.8,88.6,56.32080614033795
경상북도,장천면,2937,57.438,89.3,89.3,89.1,51.13339600961036
경상북도,송정동,23181,1.482,99.1,99.1,99.1,15641.7004048583
경상북도,원평동,7669,1.722,95.3,95.3,95.3,4453.542392566783
경상북도,도량동,27861,1.755,99.1,99.1,99.0,15875.213675213676
경상북도,지산동,1967,2.472,89.4,89.4,89.4,795.7119741100323
경상북도,선주원남동,38298,3.433,99.6,99.6,99.4,11155.840372851733
경상북도,형곡1동,13264,0.684,100.0,100.0,100.0,19391.812865497075
경상북도,형곡2동,16076,0.866,0.0,100.0,100.0,18563.5103926097
경상북도,신평1동,4654,0.704,97.7,97.7,97.7,6610.795454545455
경상북도,신평2동,3068,0.177,0.0,97.8,97.8,17333.333333333336
경상북도,비산동,13198,2.531,99.2,99.2,99.2,5214.539707625444
경상북도,광평동,4200,0.663,96.7,96.7,96.7,6334.841628959276
경상북도,상모사곡동,30677,1.473,99.6,99.6,99.6,20826.20502376103
경상북도,임오동,18414,1.632,99.2,99.2,99.1,11283.088235294119
경상북도,인동동,47924,3.803,99.0,99.0,99.0,12601.630291874835
경상북도,진미동,17296,5.112,99.3,99.3,99.2,3383.411580594679
경상북도,양포동,46743,82.078,99.7,99.7,99.7,569.4948707327177
경상북도,공단동,4723,7.98,92.5,92.5,92.5,591.8546365914787
경상북도,풍기읍,10327,75.97,97.8,97.8,97.8,135.93523759378704
경상북도,이산면,2257,53.48,17.2,17.2,17.2,42.202692595362755
경상북도,평은면,1474,62.41,27.5,27.5,27.5,23.6180099343054
경상북도,문수면,1971,41.32,13.1,13.1,13.1,47.70087124878993
경상북도,장수면,2152,42.1,33.4,33.4,33.4,51.11638954869358
경상북도,안정면,2915,44.02,53.2,54.1,54.1,66.21990004543389
경상북도,봉현면,2664,51.93,39.1,39.1,39.1,51.2998266897747
경상북도,순흥면,1982,54.4,64.6,64.6,64.6,36.43382352941177
경상북도,단산면,1838,92.26,58.1,58.1,58.1,19.921959679167568
경상북도,부석면,2956,91.64,65.6,65.6,65.6,32.25665648188564
경상북도,상망동,7296,16.47,83.1,99.3,99.3,442.98724954462665
경상북도,하망동,5801,1.95,99.7,99.7,99.7,2974.871794871795
경상북도,영주1동,3821,1.01,100.0,100.0,100.0,3783.168316831683
경상북도,영주2동,4745,0.49,100.0,100.0,100.0,9683.673469387755
경상북도,휴천1동,6385,5.28,97.8,97.8,97.8,1209.280303030303
경상북도,휴천2동,9563,0.88,100.0,100.0,100.0,10867.045454545454
경상북도,휴천3동,7462,10.35,98.3,98.3,98.3,720.9661835748792
경상북도,가흥1동,15477,7.055,83.0,99.4,99.4,2193.7632884479094
경상북도,가흥2동,10213,17.152,73.0,97.4,97.4,595.4407649253731
경상북도,금호읍,10954,51.38,81.4,81.4,81.4,213.19579602958348
경상북도,청통면,4214,67.46,70.8,73.8,73.8,62.466646901867776
경상북도,신녕면,4109,81.1,68.8,70.6,70.6,50.66584463625154
경상북도,화산면,3181,53.35,39.9,44.8,44.8,59.62511715089035
경상북도,화북면,2181,87.21,42.5,42.5,42.5,25.008599931200553
경상북도,화남면,3253,79.43,24.0,24.0,24.0,40.95429938310462
경상북도,자양면,1253,89.41,0.0,11.5,11.5,14.014092383402305
경상북도,임고면,4207,88.18,16.5,19.6,19.6,47.70923111816738
경상북도,고경면,5800,120.57,52.7,52.7,52.7,48.10483536534793
경상북도,북안면,4525,71.18,32.3,32.3,32.3,63.57122787299803
경상북도,대창면,3198,50.92,26.5,45.3,24.8,62.80439905734485
경상북도,동부동,28135,10.746,80.8,99.2,99.2,2618.183510143309
경상북도,중앙동,9672,20.85,51.0,97.2,97.2,463.8848920863309
경상북도,서부동,4654,15.12,79.0,99.1,99.1,307.8042328042328
경상북도,완산동,10010,5.07,67.3,97.4,97.4,1974.3589743589741
경상북도,남부동,4377,27.25,67.7,81.0,81.0,160.62385321100916
경상북도,함창읍,6276,43.383,79.4,94.4,91.3,144.6649609293963
경상북도,중동면,1395,51.501,20.0,24.6,24.6,27.086852682472188
경상북도,사벌국면,3773,57.419,49.1,49.1,28.9,65.70995663456347
경상북도,낙동면,3908,90.781,54.9,67.1,46.3,43.048655555677946
경상북도,청리면,2564,39.551,95.9,95.9,94.7,64.82769082956183
경상북도,공성면,3966,89.328,43.3,43.3,43.3,44.39817302525524
경상북도,외남면,1633,33.134,33.3,33.3,21.2,49.28472264139555
경상북도,내서면,1924,80.719,30.0,30.0,29.5,23.835775963527794
경상북도,모동면,2637,70.521,78.8,78.8,78.8,37.393116943889055
경상북도,모서면,2417,85.014,46.6,46.6,46.6,28.430611428705863
경상북도,화동면,1961,56.094,52.3,52.3,46.8,34.959175669412055
경상북도,화서면,3006,59.62,76.7,76.7,76.7,50.419322375041936
경상북도,화북면,1527,99.578,54.8,54.8,38.7,15.334712486693848
경상북도,외서면,2644,88.009,30.3,30.3,15.6,30.04238202911066
경상북도,은척면,1543,53.952,36.2,36.2,36.2,28.59949584816133
경상북도,공검면,2146,39.456,38.7,38.7,38.7,54.389699918896994
경상북도,이안면,2052,52.4,4.9,13.7,0.0,39.16030534351145
경상북도,화남면,857,54.371,58.1,58.1,58.1,15.762079049493295
경상북도,남원동,11442,26.347,78.9,98.4,94.6,434.280942801837
경상북도,북문동,9318,14.033,72.7,99.5,89.7,664.0062709328013
경상북도,계림동,8960,10.852,90.0,99.0,98.2,825.6542572797641
경상북도,동문동,7672,21.903,83.7,96.7,93.9,350.2716522850751
경상북도,동성동,3408,11.472,89.2,99.2,99.2,297.07112970711296
경상북도,신흥동,8686,25.268,86.5,96.3,94.9,343.7549469684977
경상북도,문경읍,6842,156.784,86.6,86.6,86.6,43.63965710786815
경상북도,가은읍,4131,152.39,63.5,79.6,79.6,27.108077957871252
경상북도,영순면,2350,38.59,59.9,60.8,60.8,60.8966053381705
경상북도,산양면,2292,32.67,45.8,66.9,66.9,70.15610651974288
경상북도,호계면,2329,53.29,33.6,49.4,49.4,43.7042597110152
경상북도,산북면,2354,111.44,29.7,34.7,34.7,21.123474515434314
경상북도,동로면,2048,142.16,39.2,40.2,40.2,14.406302757456388
경상북도,마성면,3537,75.11,60.5,86.2,86.2,47.09093329782985
경상북도,농암면,2471,103.46,40.5,48.3,48.3,23.88362652232747
경상북도,점촌1동,5685,0.91,99.9,99.9,99.9,6247.252747252747
경상북도,점촌2동,7051,4.56,99.7,99.7,99.7,1546.2719298245615
경상북도,점촌3동,9154,9.0,99.3,99.3,99.3,1017.1111111111111
경상북도,점촌4동,3111,29.64,91.0,91.0,91.0,104.95951417004048
경상북도,점촌5동,16281,2.05,99.9,99.9,99.9,7941.951219512196
경상북도,하양읍,33199,48.66,38.1,74.4,74.4,682.2646937936704
경상북도,진량읍,38271,46.18,54.5,93.3,93.3,828.7353832828064
경상북도,압량읍,21104,47.83,80.9,93.3,93.3,441.22935396194856
경상북도,와촌면,5723,22.06,55.8,77.2,77.2,259.42883046237534
경상북도,자인면,5922,79.51,41.4,77.5,77.5,74.48119733366872
경상북도,용성면,3281,38.19,26.4,31.3,31.3,85.91254255040587
경상북도,남산면,3789,18.358,57.4,57.4,57.4,206.3950321385772
경상북도,남천면,2916,70.56,75.9,86.4,86.4,41.326530612244895
경상북도,중방동,10914,1.17,85.0,100.0,100.0,9328.205128205129
경상북도,중앙동,6067,0.92,88.2,100.0,100.0,6594.565217391304
경상북도,남부동,19234,3.7,84.0,100.0,100.0,5198.378378378378
경상북도,서부1동,31516,5.64,85.3,100.0,100.0,5587.943262411348
경상북도,서부2동,38575,1.5,86.6,100.0,100.0,25716.666666666668
경상북도,북부동,21274,9.5,87.7,100.0,100.0,2239.3684210526317
경상북도,동부동,39685,18.1,95.1,100.0,100.0,2192.5414364640883
경상북도,의성읍,12832,68.77,91.6,91.6,91.6,186.59299112985315
경상북도,단촌면,1955,74.13,45.1,45.1,45.1,26.372588695534873
경상북도,점곡면,1590,65.08,49.1,51.1,51.1,24.431468961278426
경상북도,옥산면,1765,104.27,21.3,26.5,26.5,16.92720820945622
경상북도,사곡면,1591,73.9,47.8,47.8,47.8,21.52909336941813
경상북도,춘산면,1508,67.36,29.4,29.4,29.4,22.387173396674584
경상북도,가음면,1502,41.53,0.0,0.0,0.0,36.166626535034915
경상북도,금성면,4218,74.18,48.0,56.1,56.1,56.861687786465346
경상북도,봉양면,3989,67.42,46.8,60.5,60.5,59.16641946010086
경상북도,비안면,2600,65.5,20.7,20.7,20.7,39.69465648854962
경상북도,구천면,1745,43.67,41.3,41.3,41.3,39.95878177238379
경상북도,단밀면,1689,53.49,40.0,48.9,48.9,31.575995513180033
경상북도,단북면,1771,23.99,34.3,47.1,47.1,73.82242601083786
경상북도,안계면,4440,43.69,57.4,79.7,79.7,101.62508583199818
경상북도,다인면,3803,89.8,42.0,42.0,42.0,42.349665924276174
경상북도,신평면,823,55.87,0.0,0.0,0.0,14.7306246643995
경상북도,안평면,2131,100.154,0.0,0.0,0.0,21.27723306108593
경상북도,안사면,880,61.79,0.0,0.0,0.0,14.241786696876517
경상북도,청송읍,5128,82.242,81.0,81.0,81.0,62.35256924685683
경상북도,주왕산면,1743,133.774,21.4,25.1,25.1,13.029437708373825
경상북도,부남면,2453,122.029,44.5,44.5,44.5,20.1017790852994
경상북도,현동면,2079,78.708,32.4,32.4,32.4,26.414087513340448
경상북도,현서면,2483,112.614,35.6,36.2,36.2,22.048768359173813
경상북도,안덕면,2555,107.719,38.7,38.7,38.7,23.719121046426352
경상북도,파천면,1728,99.5,0.0,13.3,13.3,17.366834170854272
경상북도,진보면,6193,109.548,76.9,76.9,76.9,56.5322963449812
경상북도,영양읍,7170,129.626,94.5,94.5,94.2,55.31297733479394
경상북도,입암면,2051,78.957,47.5,53.6,53.6,25.976164241295898
경상북도,청기면,1632,140.009,63.8,63.8,63.8,11.656393517559586
경상북도,일월면,1704,126.767,20.0,28.7,28.7,13.441984112584505
경상북도,수비면,1424,218.414,49.9,52.5,52.5,6.519728588826724
경상북도,석보면,1955,122.092,30.7,30.7,30.7,16.012515152507945
경상북도,영덕읍,10657,66.149,79.5,91.3,91.2,161.1059879967951
경상북도,강구면,6175,37.082,85.5,94.0,93.8,166.52284127069737
경상북도,남정면,2366,72.795,60.5,84.4,84.2,32.502232296174185
경상북도,달산면,1077,72.82,0.8,5.6,5.6,14.789892886569625
경상북도,지품면,1957,149.8,10.0,10.0,10.0,13.064085447263016
경상북도,축산면,2710,60.174,70.3,87.0,86.8,45.03606208661548
경상북도,영해면,6282,64.138,85.4,97.6,97.5,97.94505597305809
경상북도,병곡면,2687,66.158,54.2,73.2,72.9,40.614891623084134
경상북도,창수면,1557,152.166,23.7,23.7,23.7,10.232246362525137
경상북도,화양읍,8339,43.17,87.0,87.0,87.0,193.16655084549456
경상북도,청도읍,11599,86.87,80.5,86.7,86.7,133.52135374697824
경상북도,각남면,2206,46.99,72.6,74.9,74.9,46.946158757182374
경상북도,풍각면,4131,61.41,53.8,70.3,70.3,67.26917440156326
경상북도,각북면,2312,50.96,0.0,0.0,0.0,45.368916797488225
경상북도,이서면,4767,55.28,26.5,28.7,28.7,86.23371924746743
경상북도,운문면,1987,147.653,60.8,60.8,60.8,13.457227418338944
경상북도,금천면,3282,71.73,19.6,32.6,32.6,45.75491426181514
경상북도,매전면,3805,131.3,6.8,10.6,10.6,28.979436405178976
경상북도,대가야읍,9964,47.43,91.8,91.8,91.5,210.07800969850305
경상북도,덕곡면,1463,38.594,0.0,0.0,0.0,37.90744675338135
경상북도,운수면,1816,45.864,49.1,49.1,48.1,39.59532530961103
경상북도,성산면,2737,48.499,31.5,34.5,34.5,56.43415328151096
경상북도,다산면,8892,45.856,67.0,92.1,91.7,193.91137473831122
경상북도,개진면,2110,39.473,32.1,54.4,52.9,53.45425987383781
경상북도,우곡면,1595,47.059,0.0,0.0,0.0,33.89362289891413
경상북도,쌍림면,3464,71.469,10.4,21.5,21.5,48.46856679119619
경상북도,성주읍,15295,34.907,78.4,93.5,93.5,438.16426504712524
경상북도,선남면,6035,69.78,44.7,44.7,44.7,86.48609916881628
경상북도,용암면,2605,85.88,45.4,45.4,45.4,30.333022822543086
경상북도,수륜면,1221,90.58,46.0,46.0,46.0,13.479796864650034
경상북도,가천면,2311,64.76,44.6,60.7,60.7,35.68560840024706
경상북도,금수면,1313,75.12,26.2,26.2,26.2,17.47870074547391
경상북도,대가면,3807,28.24,51.7,51.7,51.7,134.8087818696884
경상북도,벽진면,3334,63.3,42.7,42.7,42.7,52.669826224328595
경상북도,초전면,4823,66.93,31.4,40.9,40.9,72.06036157179142
경상북도,월항면,3295,36.655,52.9,53.4,53.4,89.89223843950347
경상북도,왜관읍,32290,52.664,84.9,84.9,82.2,613.132310496734
경상북도,북삼읍,24362,36.73,89.8,89.8,85.7,663.2725292676287
경상북도,석적읍,31749,49.96,86.5,86.5,83.2,635.4883907125701
경상북도,지천면,4428,88.84,39.7,39.7,34.5,49.84241332733003
경상북도,동명면,5690,64.03,40.0,40.0,36.9,88.86459472122442
경상북도,가산면,3813,86.83,54.0,54.0,51.1,43.913393988252906
경상북도,약목면,9587,30.29,57.6,57.6,54.0,316.50709805216246
경상북도,기산면,3545,41.704,56.2,56.2,56.2,85.00383656244006
경상북도,예천읍,14300,47.422,64.9,91.7,91.7,301.54780481633
경상북도,용문면,2186,71.272,48.7,54.5,54.5,30.671231339095293
경상북도,감천면,2522,65.105,21.5,23.3,23.3,38.73742416097074
경상북도,보문면,1656,64.873,8.7,10.3,10.3,25.5267985140197
경상북도,호명면,20918,62.345,81.9,85.0,85.0,335.52008982276044
경상북도,유천면,2490,38.744,16.5,21.0,21.0,64.26801569275243
경상북도,용궁면,2337,31.917,53.7,56.6,56.6,73.22116740295141
경상북도,개포면,1492,36.259,20.0,20.0,20.0,41.14840453404672
경상북도,지보면,2616,78.534,45.6,45.6,45.6,33.310413324165324
경상북도,풍양면,2921,63.245,40.7,46.5,46.5,46.185469207051945
경상북도,효자면,1184,67.32,13.0,14.4,14.4,17.587641117052883
경상북도,은풍면,1317,34.545,27.9,27.9,27.9,38.12418584455058
경상북도,봉화읍,9527,74.39,93.7,93.7,93.4,128.0682887484877
경상북도,물야면,2916,109.3,63.8,63.8,63.4,26.678865507776763
경상북도,봉성면,1988,66.68,65.6,71.7,70.9,29.814037192561486
경상북도,법전면,1952,70.21,64.8,64.8,64.4,27.802307363623417
경상북도,춘양면,4324,167.55,67.6,72.1,72.0,25.80722172485825
경상북도,소천면,2124,265.77,46.9,47.1,46.7,7.991872671859126
경상북도,재산면,1411,125.5,67.8,67.8,67.2,11.243027888446216
경상북도,명호면,2169,114.57,57.2,57.2,57.2,18.931657501963866
경상북도,상운면,1671,58.54,69.5,69.5,68.8,28.544584899214215
경상북도,석포면,1895,150.19,82.1,82.1,80.4,12.617351354950396
경상북도,울진읍,13583,88.105,77.2,94.4,93.2,154.16832188865558
경상북도,평해읍,2568,36.958,52.2,83.6,83.6,69.48427945235132
경상북도,북면,7595,139.734,28.5,39.9,39.9,54.353271215309086
경상북도,근남면,2765,58.435,62.8,92.7,92.7,47.31753230084709
경상북도,기성면,2494,98.129,44.0,66.0,66.0,25.41552446269706
경상북도,온정면,1724,131.681,24.1,47.7,42.5,13.092245654270547
경상북도,죽변면,6666,16.186,68.2,76.4,76.4,411.83739033732854
경상북도,후포면,7767,21.629,85.1,92.2,92.2,359.1012067132091
경상북도,금강송면,1227,298.394,14.3,20.5,20.5,4.1120129761322275
경상북도,매화면,2042,101.382,24.7,62.2,62.2,20.14164250064114
경상북도,울릉읍,6565,21.435,0.0,0.0,0.0,306.2747842313973
경상북도,서면,1364,27.23,34.8,51.8,0.0,50.09181050312156
경상북도,북면,1290,24.369,3.7,8.0,0.0,52.93610734950142
경상남도,동읍,20086,59.658,57.2,64.1,64.1,336.6857755875155
경상남도,북면,43313,73.65,87.4,89.0,89.0,588.0923285811269
경상남도,대산면,7329,33.82,84.0,87.0,87.0,216.70609107037257
경상남도,의창동,50345,8.319,100.0,100.0,100.0,6051.809111672075
경상남도,팔룡동,26509,14.26,100.0,100.0,100.0,1858.976157082749
경상남도,명곡동,41234,6.62,99.2,100.0,100.0,6228.700906344411
경상남도,봉림동,30640,12.26,100.0,100.0,100.0,2499.184339314845
경상남도,반송동,40331,1.99,98.1,100.0,100.0,20266.834170854272
경상남도,용지동,27609,2.65,98.9,100.0,100.0,10418.490566037735
경상남도,중앙동,35772,4.72,98.4,100.0,100.0,7578.813559322034
경상남도,상남동,27378,1.64,98.1,100.0,100.0,16693.90243902439
경상남도,사파동,43789,8.06,99.1,100.0,100.0,5432.8784119106695
경상남도,가음정동,37191,3.48,99.6,100.0,100.0,10687.068965517241
경상남도,성주동,26279,24.17,99.7,100.0,100.0,1087.2569300786097
경상남도,웅남동,8208,38.13,99.0,100.0,100.0,215.2635719905586
경상남도,구산면,4569,44.576,23.7,38.9,38.9,102.49910265613784
경상남도,진동면,12091,32.3,65.2,72.9,72.9,374.33436532507744
경상남도,진북면,3663,46.6,10.1,20.5,20.5,78.60515021459227
경상남도,진전면,3872,87.106,38.5,41.5,41.5,44.451587720708105
경상남도,현동,14024,19.0,82.5,92.5,92.5,738.1052631578947
경상남도,가포동,2280,4.4,38.6,38.6,38.6,518.1818181818181
경상남도,월영동,42596,2.58,99.4,100.0,100.0,16510.077519379844
경상남도,문화동,11285,1.706,99.3,100.0,100.0,6614.888628370458
경상남도,반월중앙동,14017,1.037,99.1,100.0,100.0,13516.875602700098
경상남도,완월동,8884,2.7,98.7,100.0,100.0,3290.37037037037
경상남도,자산동,10052,1.17,98.8,100.0,100.0,8591.452991452992
경상남도,교방동,16056,2.719,99.5,100.0,100.0,5905.112173593233
경상남도,오동동,19205,1.759,99.8,100.0,100.0,10918.135304150086
경상남도,합포동,7094,0.57,98.3,100.0,100.0,12445.61403508772
경상남도,산호동,12149,0.76,99.0,100.0,100.0,15985.526315789473
경상남도,내서읍,60160,55.8,92.7,100.0,100.0,1078.136200716846
경상남도,회원1동,10062,0.73,98.6,100.0,100.0,13783.561643835617
경상남도,회원2동,9970,3.36,98.9,100.0,100.0,2967.261904761905
경상남도,석전동,16734,1.61,99.2,100.0,100.0,10393.788819875776
경상남도,회성동,5798,9.55,98.5,100.0,100.0,607.1204188481674
경상남도,양덕1동,10892,0.77,100.0,100.0,100.0,14145.454545454546
경상남도,양덕2동,28117,1.73,100.0,100.0,100.0,16252.601156069364
경상남도,합성1동,9081,5.78,100.0,100.0,100.0,1571.107266435986
경상남도,합성2동,7658,1.93,100.0,100.0,100.0,3967.875647668394
경상남도,구암1동,8758,2.38,100.0,100.0,100.0,3679.831932773109
경상남도,구암2동,9370,0.74,100.0,100.0,100.0,12662.162162162162
경상남도,봉암동,3728,6.16,95.9,100.0,100.0,605.1948051948052
경상남도,충무동,16621,20.804,99.0,100.0,100.0,798.9328975197078
경상남도,여좌동,8436,1.0,98.7,100.0,100.0,8436.0
경상남도,태백동,3741,0.44,95.4,100.0,100.0,8502.272727272728
경상남도,경화동,10980,5.0,99.8,100.0,100.0,2196.0
경상남도,병암동,7338,2.0,99.2,100.0,100.0,3669.0
경상남도,석동,17581,2.0,99.6,100.0,100.0,8790.5
경상남도,이동,8579,2.0,99.7,100.0,100.0,4289.5
경상남도,자은동,21040,2.0,99.7,100.0,100.0,10520.0
경상남도,덕산동,9960,1.0,99.6,100.0,100.0,9960.0
경상남도,풍호동,25430,6.0,99.7,100.0,100.0,4238.333333333333
경상남도,웅천동,13274,28.034,64.8,70.0,70.0,473.4964685738746
경상남도,웅동1동,8490,33.0,36.0,36.0,36.0,257.27272727272725
경상남도,웅동2동,45812,13.0,99.9,100.0,100.0,3524.0
경상남도,문산읍,8164,40.298,85.3,85.3,84.5,202.59069929028735
경상남도,내동면,4064,32.007,66.6,66.6,66.6,126.97222482581937
경상남도,정촌면,9255,26.654,54.3,78.3,78.3,347.22743303068955
경상남도,금곡면,2218,39.717,35.0,35.0,35.0,55.8451041115895
경상남도,진성면,1907,36.462,61.6,68.0,68.0,52.30102572541276
경상남도,일반성면,2523,18.484,63.3,92.5,92.5,136.49642934429775
경상남도,이반성면,1608,42.425,0.0,0.0,0.0,37.90218031820861
경상남도,사봉면,1773,31.844,64.4,64.4,64.4,55.677678683582464
경상남도,지수면,1443,28.966,51.4,51.4,51.4,49.81702685907616
경상남도,대곡면,3202,55.963,38.3,53.6,53.6,57.216375104980074
경상남도,금산면,20620,32.674,93.6,93.6,93.6,631.0828181428659
경상남도,집현면,4503,44.628,68.8,68.8,68.8,100.90077977951061
경상남도,미천면,1557,54.432,31.7,31.7,31.7,28.604497354497354
경상남도,명석면,3835,69.05,60.0,60.0,60.0,55.5394641564084
경상남도,대평면,1031,40.717,77.7,77.7,77.7,25.321118942947663
경상남도,수곡면,2290,42.259,37.2,48.9,48.9,54.18964007667006
경상남도,천전동,27533,45.742,96.0,100.0,99.8,601.9194613265709
경상남도,성북동,9937,1.504,0.0,100.0,99.8,6607.047872340426
경상남도,중앙동,10664,1.604,0.0,100.0,99.4,6648.379052369077
경상남도,상봉동,13262,1.992,0.0,100.0,99.8,6657.630522088353
경상남도,상대동,19319,2.847,0.0,100.0,99.8,6785.739374780471
경상남도,하대동,23869,3.522,0.0,100.0,99.8,6777.115275411698
경상남도,상평동,11594,1.697,0.0,100.0,99.6,6832.0565704183855
경상남도,초장동,26224,2.946,0.0,100.0,99.9,8901.561439239646
경상남도,평거동,26460,3.622,0.0,100.0,99.8,7305.356156819437
경상남도,신안동,11308,1.626,0.0,100.0,99.7,6954.489544895449
경상남도,이현동,11132,1.694,0.0,100.0,99.7,6571.428571428572
경상남도,판문동,20526,2.787,0.0,97.9,97.6,7364.908503767492
경상남도,가호동,31040,2.795,0.0,99.9,99.8,11105.545617173524
경상남도,충무공동,34101,1.981,0.0,100.0,100.0,17214.033316506815
경상남도,산양읍,4757,39.538,63.5,86.8,86.8,120.31463402296527
경상남도,용남면,12146,17.027,24.8,74.7,74.7,713.3376402184765
경상남도,도산면,3046,38.6,46.2,46.2,46.2,78.9119170984456
경상남도,광도면,30159,41.021,14.2,77.4,77.4,735.2087954949903
