시도명,시군구명,읍면동명,행정동코드,사회취약지수
강원도,춘천시,효자2동,4211063000,17.08793280877136
강원도,춘천시,효자3동,4211064000,28.05450685124167
강원도,춘천시,석사동,4211065000,27.4413710709612
강원도,춘천시,퇴계동,4211066000,30.61935645723849
강원도,춘천시,강남동,4211067500,33.23838585435009
강원도,춘천시,신사우동,4211070500,36.11268409215402
강원도,원주시,문막읍,4213025000,34.54015633568265
강원도,원주시,소초면,4213031000,50.58144478426361
강원도,원주시,호저면,4213032000,64.70666786019036
강원도,원주시,지정면,4213033000,29.679535139345564
강원도,원주시,부론면,4213035000,78.50471936835754
강원도,원주시,귀래면,4213036000,74.24028577344787
강원도,원주시,흥업면,4213037000,18.39394500800324
강원도,원주시,판부면,4213038000,31.04750872947889
강원도,원주시,신림면,4213039000,69.45301423511435
강원도,원주시,중앙동,4213051500,72.27107067060408
강원도,원주시,원인동,4213052000,40.60386527701118
강원도,원주시,개운동,4213053000,40.9854791610996
강원도,원주시,명륜1동,4213054100,43.909102067003616
강원도,원주시,명륜2동,4213054200,30.759347849170364
강원도,원주시,단구동,4213055000,24.11117613328182
강원도,원주시,일산동,4213056000,39.33660967375755
강원도,원주시,학성동,4213057500,55.57820852883935
강원도,원주시,단계동,4213059000,27.549118738859974
강원도,원주시,우산동,4213060000,25.12585120803546
강원도,원주시,태장1동,4213061000,33.43629168368713
강원도,원주시,태장2동,4213062000,34.23026431565742
강원도,원주시,봉산동,4213063500,52.23131654494226
강원도,원주시,행구동,4213065000,35.34392865192823
강원도,원주시,무실동,4213066000,25.669341402125667
강원도,원주시,반곡관설동,4213067500,23.078693302782188
강원도,강릉시,주문진읍,4215025000,58.16932887502241
강원도,강릉시,성산면,4215031000,62.124420425822954
강원도,강릉시,왕산면,4215032000,74.63645815543026
강원도,강릉시,구정면,4215033000,58.45556562145385
강원도,강릉시,강동면,4215034000,62.48543110874094
강원도,강릉시,옥계면,4215035000,65.45022665976322
강원도,강릉시,사천면,4215036000,44.51092647762354
강원도,강릉시,연곡면,4215037000,54.46627135840843
강원도,강릉시,홍제동,4215051000,34.34318946120075
강원도,강릉시,중앙동,4215052000,60.198445309800796
강원도,강릉시,옥천동,4215054000,59.66580405723201
강원도,강릉시,교1동,4215055000,33.51334211658355
강원도,강릉시,교2동,4215056000,45.35036518605153
강원도,강릉시,포남1동,4215057100,42.4412788300861
강원도,강릉시,포남2동,4215057200,41.13964216556376
강원도,강릉시,초당동,4215058000,34.98814481268289
강원도,강릉시,송정동,4215059000,34.93042629756054
강원도,강릉시,내곡동,4215060000,23.66537615007031
강원도,강릉시,강남동,4215061500,49.23202264734304
강원도,강릉시,성덕동,4215064500,32.61132837181781
강원도,강릉시,경포동,4215066500,20.290227265432357
강원도,동해시,천곡동,4217051000,37.33994506867798
강원도,동해시,송정동,4217052000,53.017223408334544
강원도,동해시,북삼동,4217053000,27.50023555935855
강원도,동해시,부곡동,4217054000,58.24909771021031
강원도,동해시,동호동,4217055000,49.8580252473041
강원도,동해시,발한동,4217057000,71.10521644721278
강원도,동해시,묵호동,4217059000,69.06623088764793
강원도,동해시,북평동,4217060000,39.00106140021585
강원도,동해시,망상동,4217063000,68.58477104904976
강원도,동해시,삼화동,4217065000,62.32124763824161
강원도,태백시,황지동,4219051500,41.64714430529743
강원도,태백시,황연동,4219052500,59.88587528070859
강원도,태백시,삼수동,4219053500,55.39381196801101
강원도,태백시,상장동,4219054000,36.12130175203318
강원도,태백시,구문소동,4219060500,73.34175244686016
강원도,태백시,장성동,4219059500,59.95309549073651
강원도,태백시,철암동,4219061500,72.89505966635585
강원도,태백시,문곡소도동,4219058500,59.25997473223836
강원도,속초시,영랑동,4221051000,48.96997296760128
강원도,속초시,동명동,4221052000,41.13414833356781
강원도,속초시,금호동,4221054000,52.15524713748858
강원도,속초시,교동,4221056000,43.00126456420481
강원도,속초시,노학동,4221057000,37.90590145190536
강원도,속초시,조양동,4221058000,31.874308052049678
강원도,속초시,청호동,4221059000,46.33667058644887
강원도,속초시,대포동,4221060000,60.98981432732954
강원도,삼척시,도계읍,4223025000,43.79073908486079
강원도,삼척시,원덕읍,4223025300,65.16572752555813
강원도,삼척시,근덕면,4223031000,69.00106652042976
강원도,삼척시,하장면,4223032000,66.698452702816
강원도,삼척시,노곡면,4223033000,80.13237074168084
강원도,삼척시,미로면,4223034000,73.75428994275813
강원도,삼척시,가곡면,4223035000,78.3395332669267
강원도,삼척시,신기면,4223036000,70.28455193948463
강원도,삼척시,남양동,4223051000,57.60000894018248
강원도,삼척시,성내동,4223057000,48.79032995643325
강원도,삼척시,교동,4223053000,21.73974729802073
강원도,삼척시,정라동,4223054000,38.830834444236714
강원도,홍천군,홍천읍,4272025000,38.45643747568282
강원도,홍천군,화촌면,4272031000,75.55170948933741
강원도,홍천군,두촌면,4272032000,73.11998153724988
강원도,홍천군,내촌면,4272033000,75.84171988334538
강원도,홍천군,서석면,4272034000,64.4414947542405
강원도,홍천군,남면,4272036000,58.2977780754387
강원도,홍천군,서면,4272037000,60.12694032504727
강원도,홍천군,북방면,4272038000,69.39929519007815
강원도,홍천군,내면,4272039000,60.04662960082109
강원도,홍천군,영귀미면,4272035200,73.37372738422383
강원도,횡성군,횡성읍,4273025000,44.443952578493594
강원도,횡성군,우천면,4273031000,61.57703507450479
강원도,횡성군,안흥면,4273032000,58.772318264685985
강원도,횡성군,둔내면,4273033000,57.27879649785363
강원도,횡성군,갑천면,4273034000,72.97547789646427
강원도,횡성군,청일면,4273035000,75.50621365068866
강원도,횡성군,공근면,4273036000,73.8063517827761
강원도,횡성군,서원면,4273037000,77.665027776882
강원도,횡성군,강림면,4273038000,77.06502346049037
강원도,영월군,영월읍,4275025000,43.40136036026401
강원도,영월군,상동읍,4275025300,66.39292533453815
강원도,영월군,북면,4275033000,70.5406609622252
강원도,영월군,남면,4275034000,72.1853535006559
강원도,영월군,주천면,4275036000,73.10196869451049
강원도,영월군,김삿갓면,4275032500,65.17343890881948
강원도,영월군,한반도면,4275035500,68.36469154293489
강원도,영월군,무릉도원면,4275038000,72.80605363519297
강원도,영월군,산솔면,4275031200,75.29533754717707
강원도,평창군,평창읍,4276025000,50.84069473580205
강원도,평창군,미탄면,4276031000,65.83707919083807
강원도,평창군,방림면,4276032000,68.29972635325746
강원도,평창군,대화면,4276033000,61.77384799875527
강원도,평창군,봉평면,4276034000,46.93032700911288
강원도,평창군,용평면,4276035000,57.96066614813059
강원도,평창군,진부면,4276036000,55.78255270247217
강원도,평창군,대관령면,4276038000,41.27128812227186
강원도,정선군,정선읍,4277025000,46.756465326265875
강원도,정선군,고한읍,4277025300,44.58020869198459
강원도,정선군,사북읍,4277025600,46.121102861030415
강원도,정선군,신동읍,4277025900,61.10355199966834
강원도,정선군,남면,4277032000,53.9406519620931
강원도,정선군,북평면,4277034000,62.93407259653057
강원도,정선군,임계면,4277035000,69.38642199850571
강원도,정선군,화암면,4277036000,63.45503139505344
강원도,정선군,여량면,4277037000,70.21121484692995
강원도,철원군,철원읍,4278025000,46.52415578695878
강원도,철원군,김화읍,4278025300,48.34916337203883
강원도,철원군,갈말읍,4278025600,42.46185706432088
강원도,철원군,동송읍,4278025900,46.24768273787642
강원도,철원군,근북면,4278033000,98.10182722508821
강원도,철원군,서면,4278031000,47.43146648180804
강원도,철원군,근남면,4278032000,54.81524526995815
강원도,화천군,화천읍,4279025000,39.76579671501022
강원도,화천군,간동면,4279031000,59.78899649317586
강원도,화천군,하남면,4279032000,49.94600991670076
강원도,화천군,상서면,4279033000,43.66824069274901
강원도,화천군,사내면,4279034000,44.67752710755971
강원도,양구군,양구읍,4280025000,37.68493635781357
강원도,양구군,동면,4280032000,56.00392173034382
강원도,양구군,방산면,4280033000,57.94170035267812
강원도,양구군,해안면,4280034000,52.19374863815334
강원도,양구군,국토정중앙면,4280031500,55.230895483716026
강원도,인제군,인제읍,4281025000,39.173856014907685
강원도,인제군,남면,4281031000,37.907141509469746
강원도,인제군,북면,4281032000,43.06376890118574
강원도,인제군,기린면,4281033000,42.482847492720616
강원도,인제군,서화면,4281034000,37.28922540210935
강원도,인제군,상남면,4281035000,51.586583469970726
강원도,고성군,간성읍,4282025000,42.876835557980314
강원도,고성군,거진읍,4282025300,67.80941919520411
강원도,고성군,현내면,4282031000,71.50138610539044
강원도,고성군,죽왕면,4282032000,58.13372094400917
강원도,고성군,토성면,4282033000,44.452134383684324
강원도,양양군,양양읍,4283025000,44.66784636840048
강원도,양양군,서면,4283031000,65.16403645857913
강원도,양양군,손양면,4283032000,58.86923916338771
강원도,양양군,현북면,4283033000,66.23666673931994
강원도,양양군,현남면,4283034000,72.67048803918998
강원도,양양군,강현면,4283035000,59.20040733241374
충청북도,충주시,주덕읍,4313025000,53.11158773986566
충청북도,충주시,살미면,4313031000,79.06931992885046
충청북도,충주시,수안보면,4313032500,71.11686240674744
충청북도,충주시,신니면,4313035000,73.89781609186561
충청북도,충주시,노은면,4313036000,78.2096714272387
충청북도,충주시,앙성면,4313037000,73.15414694982083
충청북도,충주시,금가면,4313039000,43.021099918679326
충청북도,충주시,동량면,4313040000,76.57247718795249
충청북도,충주시,산척면,4313041000,72.54267636158396
충청북도,충주시,엄정면,4313042000,77.13015887642742
충청북도,충주시,소태면,4313043000,80.2299487306699
충청북도,충주시,대소원면,4313033500,19.794131804763353
충청북도,충주시,중앙탑면,4313038500,29.349855015418612
충청북도,충주시,성내·충인동,4313051500,59.740889195694315
충청북도,충주시,교현·안림동,4313053500,37.95923749045011
충청북도,충주시,교현2동,4313054000,51.84015222221069
충청북도,충주시,용산동,4313055000,30.184333082229347
충청북도,충주시,지현동,4313056000,47.68114751515947
충청북도,충주시,문화동,4313057100,54.17979341663567
충청북도,충주시,호암·직동,4313058000,24.157239277234723
충청북도,충주시,달천동,4313060500,16.453271658687
충청북도,충주시,봉방동,4313061000,36.67029903812459
충청북도,충주시,칠금·금릉동,4313062500,30.41772847770168
충청북도,충주시,연수동,4313063000,31.090509538396944
충청북도,충주시,목행·용탄동,4313064000,30.686348207743784
충청북도,제천시,봉양읍,4315025000,65.60859336116053
충청북도,제천시,금성면,4315031000,77.012471366786
충청북도,제천시,청풍면,4315032000,69.60613971794245
충청북도,제천시,수산면,4315033000,77.05409467182926
충청북도,제천시,덕산면,4315034000,74.38680054495725
충청북도,제천시,한수면,4315035000,70.40045985932318
충청북도,제천시,백운면,4315036000,78.48543911401853
충청북도,제천시,송학면,4315038000,64.0882112224753
충청북도,제천시,교동,4315051000,30.923460977537413
충청북도,제천시,용두동,4315056000,22.787917103399014
충청북도,제천시,청전동,4315059000,49.13651401460084
충청북도,제천시,화산동,4315060500,40.33401394898577
충청북도,제천시,남현동,4315053700,54.83742148817281
충청북도,제천시,영서동,4315054700,45.28889657467155
충청북도,제천시,신백동,4315057700,37.38624918869281
충청북도,제천시,의림지동,4315051800,32.99445257316063
충청북도,제천시,중앙동,4315052800,56.068171924554576
충청북도,상당구,낭성면,4311131000,74.01574079832258
충청북도,상당구,미원면,4311132000,74.29456721889989
충청북도,상당구,가덕면,4311133000,63.39630004578284
충청북도,상당구,남일면,4311134000,43.05221208589532
충청북도,상당구,문의면,4311135000,69.41605520237444
충청북도,상당구,중앙동,4311152500,37.88634920434764
충청북도,상당구,성안동,4311154500,51.14841228717264
충청북도,상당구,탑·대성동,4311162000,39.254273017899685
충청북도,상당구,영운동,4311167000,40.947699041653365
충청북도,상당구,금천동,4311168000,30.998289412529818
충청북도,상당구,용담·명암·산성동,4311169000,29.44194691802549
충청북도,상당구,용암1동,4311172000,23.954567551282445
충청북도,상당구,용암2동,4311173000,23.89432613847199
충청북도,서원구,남이면,4311231000,41.670163186592916
충청북도,서원구,현도면,4311232000,73.71580976711031
충청북도,서원구,사직1동,4311251000,40.87372685964173
충청북도,서원구,사직2동,4311252000,37.17415289186884
충청북도,서원구,사창동,4311253000,30.750308482664916
충청북도,서원구,모충동,4311254000,28.368584948979862
충청북도,서원구,산남동,4311255000,20.791528609943718
충청북도,서원구,분평동,4311256000,26.75809696115919
충청북도,서원구,수곡1동,4311257000,37.0531176338456
충청북도,서원구,수곡2동,4311258000,38.24085284376609
충청북도,서원구,성화·개신·죽림동,4311259000,20.468034392979252
충청북도,흥덕구,오송읍,4311325000,18.450661765458324
충청북도,흥덕구,강내면,4311331000,25.27494355735846
충청북도,흥덕구,옥산면,4311332000,33.94920820785912
충청북도,흥덕구,운천·신봉동,4311370000,35.01024946137284
충청북도,흥덕구,복대1동,4311374100,20.729499471093543
충청북도,흥덕구,복대2동,4311374200,30.821559513512486
충청북도,흥덕구,가경동,4311374700,24.674852334668913
충청북도,흥덕구,봉명1동,4311375100,28.307271511933767
충청북도,흥덕구,봉명2·송정동,4311375600,18.555851464081645
충청북도,흥덕구,강서1동,4311376000,22.315512660804565
충청북도,흥덕구,강서2동,4311377000,27.266223758405488
충청북도,청원구,내수읍,4311425000,34.590823813019774
충청북도,청원구,오창읍,4311425300,24.133823706122666
충청북도,청원구,북이면,4311431000,65.39245914069554
충청북도,청원구,오근장동,4311455000,31.17621211505232
충청북도,청원구,우암동,4311451000,37.42989981840606
충청북도,청원구,내덕1동,4311452000,48.2722367101914
충청북도,청원구,내덕2동,4311453000,25.903420958770084
충청북도,청원구,율량·사천동,4311454000,23.758399556625122
충청북도,보은군,보은읍,4372025000,50.12599854585643
충청북도,보은군,속리산면,4372031500,72.02604656010782
충청북도,보은군,장안면,4372032500,58.99141044194239
충청북도,보은군,마로면,4372033000,87.20466686353285
충청북도,보은군,탄부면,4372034000,86.00887001073426
충청북도,보은군,삼승면,4372035000,68.43749797207411
충청북도,보은군,수한면,4372036000,86.04594338470174
충청북도,보은군,회남면,4372037000,87.49850995675402
충청북도,보은군,회인면,4372038500,82.28369466405896
충청북도,보은군,내북면,4372039000,79.42275319127596
충청북도,보은군,산외면,4372040000,73.18857377444047
충청북도,옥천군,옥천읍,4373025000,41.82932666480691
충청북도,옥천군,동이면,4373031000,69.36088538724402
충청북도,옥천군,안남면,4373032000,81.8899297189873
충청북도,옥천군,안내면,4373033000,84.23999293894437
충청북도,옥천군,청성면,4373034000,87.10681783312647
충청북도,옥천군,청산면,4373035000,81.76906677233316
충청북도,옥천군,이원면,4373036000,71.25210236205739
충청북도,옥천군,군서면,4373037000,75.85354016893275
충청북도,옥천군,군북면,4373038000,67.8668261480345
충청북도,영동군,영동읍,4374025000,42.154074408365304
충청북도,영동군,용산면,4374031000,62.70404052198402
충청북도,영동군,황간면,4374032000,67.80449266924123
충청북도,영동군,추풍령면,4374033500,74.2343985363179
충청북도,영동군,매곡면,4374034000,77.68129192177001
충청북도,영동군,상촌면,4374035000,83.25006178936695
충청북도,영동군,양강면,4374036000,66.16172871065105
충청북도,영동군,용화면,4374037000,78.7248181634462
충청북도,영동군,학산면,4374038000,79.02681245131647
충청북도,영동군,양산면,4374039000,79.7104324827271
충청북도,영동군,심천면,4374040000,78.18173818208261
충청북도,진천군,진천읍,4375025000,34.02471507412778
충청북도,진천군,덕산읍,4375025300,28.02279662552761
충청북도,진천군,초평면,4375032000,66.85621228526881
충청북도,진천군,문백면,4375033000,59.85465735077579
충청북도,진천군,백곡면,4375034000,73.16192391357092
충청북도,진천군,이월면,4375035000,49.573012115454596
충청북도,진천군,광혜원면,4375037000,28.920982137543362
충청북도,괴산군,괴산읍,4376025000,34.27938393854692
충청북도,괴산군,감물면,4376031000,72.5945786047971
충청북도,괴산군,장연면,4376032000,70.36803930873822
충청북도,괴산군,연풍면,4376033000,73.82004035693681
충청북도,괴산군,칠성면,4376034000,57.238481744533644
충청북도,괴산군,문광면,4376035000,69.4968733644944
충청북도,괴산군,청천면,4376036000,68.5294957280591
충청북도,괴산군,청안면,4376037000,72.64659085583656
충청북도,괴산군,사리면,4376039000,68.57692789801747
충청북도,괴산군,소수면,4376040000,73.07358895306155
충청북도,괴산군,불정면,4376041000,77.16156962648682
충청북도,음성군,음성읍,4377025000,46.52394888440584
충청북도,음성군,금왕읍,4377025300,35.68606899955456
충청북도,음성군,소이면,4377031000,76.64806908008403
충청북도,음성군,원남면,4377032000,70.90235057536957
충청북도,음성군,맹동면,4377033000,31.542626765160147
충청북도,음성군,대소면,4377034000,33.06496334339791
충청북도,음성군,삼성면,4377035000,45.75488325181379
충청북도,음성군,생극면,4377036000,55.09243783540194
충청북도,음성군,감곡면,4377037000,37.684772271668876
충청북도,단양군,단양읍,4380025000,43.41287197373504
충청북도,단양군,매포읍,4380025300,54.21343370513221
충청북도,단양군,단성면,4380036000,69.27583060438761
충청북도,단양군,대강면,4380031000,76.9615408500378
충청북도,단양군,가곡면,4380032000,74.48753047613545
충청북도,단양군,영춘면,4380033000,68.87887609467286
충청북도,단양군,어상천면,4380034000,71.94108856002998
충청북도,단양군,적성면,4380035000,77.90575334457398
충청북도,증평군,증평읍,4374525000,34.38046279216172
충청북도,증평군,도안면,4374531000,65.33567321726818
충청남도,동남구,목천읍,4413125000,33.39188180524042
충청남도,동남구,풍세면,4413131000,30.91726931014846
충청남도,동남구,광덕면,4413132000,58.90086789478794
충청남도,동남구,북면,4413133000,54.079053560341094
충청남도,동남구,성남면,4413134000,60.65539867259333
충청남도,동남구,수신면,4413135000,54.4836567063415
충청남도,동남구,병천면,4413136000,44.84798855875082
충청남도,동남구,동면,4413137000,66.66294725708484
충청남도,동남구,중앙동,4413151000,55.31690156738014
충청남도,동남구,문성동,4413152000,24.26138369666227
충청남도,동남구,원성1동,4413153000,41.66498585891246
충청남도,동남구,원성2동,4413154000,42.9306497994687
충청남도,동남구,봉명동,4413155000,29.30861961623747
충청남도,동남구,일봉동,4413156000,27.19387305202189
충청남도,동남구,신방동,4413157000,19.010022640504882
충청남도,동남구,청룡동,4413158000,25.819119002554462
충청남도,동남구,신안동,4413159000,16.734432086267297
충청남도,서북구,성환읍,4413325000,38.943840763085625
충청남도,서북구,성거읍,4413325300,27.51902477854753
충청남도,서북구,직산읍,4413325600,28.143055403203466
충청남도,서북구,입장면,4413331000,47.638223452735595
충청남도,서북구,성정1동,4413351000,28.324020158001368
충청남도,서북구,성정2동,4413352000,12.133207806925963
충청남도,서북구,쌍용1동,4413353000,27.998588266126696
충청남도,서북구,쌍용2동,4413354000,17.696953597339814
충청남도,서북구,쌍용3동,4413355000,25.515156355328394
충청남도,서북구,백석동,4413356000,21.93502975085808
충청남도,서북구,부성1동,4413358000,10.01179753241
충청남도,서북구,부성2동,4413359000,20.17697757669281
충청남도,서북구,불당1동,4413356600,13.438910686144908
충청남도,서북구,불당2동,4413356700,20.24804333445002
충청남도,공주시,유구읍,4415025000,69.43751551031862
충청남도,공주시,이인면,4415031000,76.41212422710187
충청남도,공주시,탄천면,4415032000,76.9199307397151
충청남도,공주시,계룡면,4415033000,72.09570978967058
충청남도,공주시,반포면,4415034000,54.67652637555862
충청남도,공주시,의당면,4415036000,48.47235274857166
충청남도,공주시,정안면,4415037000,67.45718538668349
충청남도,공주시,우성면,4415038000,72.78014147833917
충청남도,공주시,사곡면,4415039000,74.51777356715277
충청남도,공주시,신풍면,4415040000,72.13232980939776
충청남도,공주시,중학동,4415051000,40.98500470009993
충청남도,공주시,금학동,4415055000,35.35460043396251
충청남도,공주시,옥룡동,4415056000,51.715633577002784
충청남도,공주시,신관동,4415057000,21.553741593727388
충청남도,공주시,웅진동,4415054000,47.466331059415054
충청남도,공주시,월송동,4415059000,29.67654902718247
충청남도,보령시,웅천읍,4418025000,71.30055423307311
충청남도,보령시,주포면,4418031000,51.45563221858049
충청남도,보령시,주교면,4418041000,58.54279760948886
충청남도,보령시,오천면,4418032000,61.75628548047191
충청남도,보령시,천북면,4418033000,71.62422774044963
충청남도,보령시,청소면,4418034000,83.24436694221009
충청남도,보령시,청라면,4418035000,77.8673498798456
충청남도,보령시,남포면,4418036000,70.99411679317512
충청남도,보령시,주산면,4418038000,88.81761529453185
충청남도,보령시,미산면,4418039000,85.03021230401878
충청남도,보령시,성주면,4418040000,68.20097559978957
충청남도,보령시,대천1동,4418051500,39.442133030594896
충청남도,보령시,대천2동,4418052500,42.807408208244645
충청남도,보령시,대천3동,4418053500,30.131369229444875
충청남도,보령시,대천4동,4418054500,32.11871279001713
충청남도,보령시,대천5동,4418056500,55.42958059786341
충청남도,아산시,염치읍,4420025000,51.60652951735754
충청남도,아산시,배방읍,4420025300,20.24928576724047
충청남도,아산시,송악면,4420031000,60.96696824686701
충청남도,아산시,탕정면,4420033000,21.451556078578157
충청남도,아산시,음봉면,4420035000,27.88904448107533
충청남도,아산시,둔포면,4420036000,37.66642483595851
충청남도,아산시,영인면,4420037000,62.63297547740895
충청남도,아산시,인주면,4420038000,46.12608601710905
충청남도,아산시,선장면,4420039000,73.79876337775616
충청남도,아산시,도고면,4420040000,72.14063221393349
충청남도,아산시,신창면,4420041000,34.12245685586628
충청남도,아산시,온양1동,4420057000,33.22167272044961
충청남도,아산시,온양2동,4420058000,43.37640879848203
충청남도,아산시,온양3동,4420059000,27.825365685542213
충청남도,아산시,온양4동,4420060000,38.46001700063058
충청남도,아산시,온양5동,4420061000,27.291637051967
충청남도,아산시,온양6동,4420062000,30.84972058965581
충청남도,서산시,대산읍,4421025000,29.299917141088304
충청남도,서산시,인지면,4421031000,50.07103741454605
충청남도,서산시,부석면,4421032000,82.37468231091023
충청남도,서산시,팔봉면,4421033000,83.41011646846755
충청남도,서산시,지곡면,4421034000,46.53538566253561
충청남도,서산시,성연면,4421036000,29.313316790878837
충청남도,서산시,음암면,4421037000,50.98161915342534
충청남도,서산시,운산면,4421038000,76.39444201741178
충청남도,서산시,해미면,4421039000,44.95325330593149
충청남도,서산시,고북면,4421040000,60.8623751569472
충청남도,서산시,부춘동,4421051000,29.495921683308385
충청남도,서산시,동문1동,4421052500,33.78697445186153
충청남도,서산시,동문2동,4421053500,38.8462811688875
충청남도,서산시,수석동,4421054000,30.568820719617662
충청남도,서산시,석남동,4421055000,26.483152947279688
충청남도,논산시,강경읍,4423025000,59.93934900024146
충청남도,논산시,연무읍,4423025300,55.060686491388196
충청남도,논산시,성동면,4423031000,70.05796093485142
충청남도,논산시,광석면,4423032000,68.17576940397994
충청남도,논산시,노성면,4423033000,70.23688562804462
충청남도,논산시,상월면,4423034000,67.58611065893933
충청남도,논산시,부적면,4423035000,72.3466901121059
충청남도,논산시,연산면,4423036000,69.60795599277952
충청남도,논산시,벌곡면,4423038000,78.74648150010539
충청남도,논산시,양촌면,4423039000,60.66601054052674
충청남도,논산시,가야곡면,4423040000,76.89409166329662
충청남도,논산시,은진면,4423041000,45.91485535052931
충청남도,논산시,채운면,4423042000,79.63705928588986
충청남도,논산시,취암동,4423051000,31.65502502757639
충청남도,논산시,부창동,4423052000,39.82973741992598
충청남도,계룡시,두마면,4425031000,24.293289394340466
충청남도,계룡시,엄사면,4425031500,32.672446454641985
충청남도,계룡시,신도안면,4425033000,20.33067943074762
충청남도,계룡시,금암동,4425051000,32.952376719218876
충청남도,당진시,합덕읍,4427025000,61.812825803275196
충청남도,당진시,송악읍,4427025300,35.755504459000846
충청남도,당진시,고대면,4427031000,63.4342262748563
충청남도,당진시,석문면,4427032000,46.22859900662451
충청남도,당진시,대호지면,4427033000,85.72370788487919
충청남도,당진시,정미면,4427034000,52.06721217234427
충청남도,당진시,면천면,4427035000,66.20547863685368
충청남도,당진시,순성면,4427036000,68.57488447508746
충청남도,당진시,우강면,4427037000,65.1509357488002
충청남도,당진시,신평면,4427038000,41.13268492328211
충청남도,당진시,송산면,4427039000,31.73622577127721
충청남도,당진시,당진1동,4427051000,25.392026308932248
충청남도,당진시,당진2동,4427052000,33.02786539991357
충청남도,당진시,당진3동,4427053000,24.428384349364983
충청남도,금산군,금산읍,4471025000,44.313243351051234
충청남도,금산군,금성면,4471031000,68.04064931361853
충청남도,금산군,제원면,4471032000,72.32858289496991
충청남도,금산군,부리면,4471033000,84.25400483374433
충청남도,금산군,군북면,4471034000,73.7463226948089
충청남도,금산군,남일면,4471035000,70.25604617190616
충청남도,금산군,남이면,4471036000,70.39407892437455
충청남도,금산군,진산면,4471037000,68.70381300387561
충청남도,금산군,복수면,4471038000,66.05264379121164
충청남도,금산군,추부면,4471039000,34.44227406424745
충청남도,부여군,부여읍,4476025000,50.42013682634132
충청남도,부여군,규암면,4476031000,43.48775362366466
충청남도,부여군,은산면,4476032000,75.07250870973343
충청남도,부여군,외산면,4476033000,88.3743234114719
충청남도,부여군,내산면,4476034000,85.67844891333397
충청남도,부여군,구룡면,4476035000,75.41990801513914
충청남도,부여군,홍산면,4476036000,79.35888165021294
충청남도,부여군,옥산면,4476037000,90.04714270838325
충청남도,부여군,남면,4476038000,88.97745061913214
충청남도,부여군,충화면,4476039000,91.42356244608628
충청남도,부여군,양화면,4476040000,98.53229512163915
충청남도,부여군,임천면,4476041000,87.89053886555212
충청남도,부여군,장암면,4476042000,82.26426013357747
충청남도,부여군,세도면,4476043000,78.95864077418466
충청남도,부여군,석성면,4476044000,64.44990962089828
충청남도,부여군,초촌면,4476045000,78.37551585256519
충청남도,서천군,장항읍,4477025000,50.602530125278975
충청남도,서천군,서천읍,4477025300,51.09151692110606
충청남도,서천군,마서면,4477031000,81.044019093499
충청남도,서천군,화양면,4477032000,94.73921903449714
충청남도,서천군,기산면,4477033000,89.85645482096115
충청남도,서천군,한산면,4477034000,86.03049101621492
충청남도,서천군,마산면,4477035000,89.57335680131422
충청남도,서천군,시초면,4477036000,91.61591493717701
충청남도,서천군,문산면,4477037000,98.27239449842638
충청남도,서천군,판교면,4477038000,90.91589521640418
충청남도,서천군,종천면,4477039000,93.78380697686471
충청남도,서천군,비인면,4477040000,78.23937620745039
충청남도,서천군,서면,4477041000,60.08543701383812
충청남도,청양군,청양읍,4479025000,43.06943014555936
충청남도,청양군,운곡면,4479031000,76.08353883663305
충청남도,청양군,대치면,4479032000,70.28221826851272
충청남도,청양군,정산면,4479033000,59.9819768249648
충청남도,청양군,목면,4479034000,68.14404354640858
충청남도,청양군,청남면,4479035000,74.66860716466934
충청남도,청양군,장평면,4479036000,81.10246829851847
충청남도,청양군,남양면,4479037000,79.52813826663794
충청남도,청양군,화성면,4479038000,76.17372795542587
충청남도,청양군,비봉면,4479039000,72.70701718890462
충청남도,홍성군,홍성읍,4480025000,35.62264757905748
충청남도,홍성군,광천읍,4480025300,73.23107768892167
충청남도,홍성군,홍북읍,4480025600,27.378241849155412
충청남도,홍성군,금마면,4480032000,70.00464810955766
충청남도,홍성군,홍동면,4480033000,70.38941195936272
충청남도,홍성군,장곡면,4480034000,82.47702204127775
충청남도,홍성군,은하면,4480035000,88.44366334000402
충청남도,홍성군,결성면,4480036000,82.64843810381316
충청남도,홍성군,서부면,4480037000,77.26302027152838
충청남도,홍성군,갈산면,4480038000,73.27174513321361
충청남도,홍성군,구항면,4480039000,68.441350172971
충청남도,예산군,예산읍,4481025000,46.02344319978261
충청남도,예산군,삽교읍,4481025300,39.586002549265146
충청남도,예산군,대술면,4481031000,78.07260624476615
충청남도,예산군,신양면,4481032000,80.88086246013425
충청남도,예산군,광시면,4481033000,79.95452440198376
충청남도,예산군,대흥면,4481034000,83.96160608966147
충청남도,예산군,응봉면,4481035000,65.25491555316756
충청남도,예산군,덕산면,4481036000,62.412033080406914
충청남도,예산군,봉산면,4481037000,74.94216892278426
충청남도,예산군,고덕면,4481038000,69.19294995993579
충청남도,예산군,신암면,4481039000,76.05026266588473
충청남도,예산군,오가면,4481040000,71.03145363390219
충청남도,태안군,태안읍,4482525000,43.9215899312521
충청남도,태안군,안면읍,4482525300,64.36697978831455
충청남도,태안군,고남면,4482531000,72.0827562810516
충청남도,태안군,남면,4482532000,49.681374123114885
충청남도,태안군,근흥면,4482533000,69.31659668856189
충청남도,태안군,소원면,4482534000,76.91823127158598
