시도,행정구역명,총인구(명),총면적,하수도설치율,공공하수처리구역 인구보급률,고도처리인구 보급률,인구밀도,인구밀도_정규화,하수도_인프라_지수,인프라_등급
충청남도,상월면,3528,44.826,0.0,0.0,0.0,78.7043233837505,0.17071765585674079,0.034143531171348156,매우 낮음
충청남도,부적면,3577,30.799,51.3,51.3,51.3,116.14013441994872,0.25191972494809595,41.09038394498962,낮음
충청남도,연산면,6093,55.058,50.5,50.5,50.5,110.66511678593484,0.240043856684852,40.448008771336966,낮음
충청남도,벌곡면,2409,69.747,31.1,55.8,55.8,34.53911996214891,0.07491885250753857,37.24498377050151,매우 낮음
충청남도,양촌면,6444,77.252,86.2,86.2,86.2,83.41531610832082,0.180936276640448,68.9961872553281,보통
충청남도,가야곡면,3353,45.347,57.0,57.0,57.0,73.94094427415264,0.1603854036933811,45.63207708073867,낮음
충청남도,은진면,4268,22.585,14.4,56.3,56.3,188.9749833960593,0.409905895812612,32.551981179162524,매우 낮음
충청남도,채운면,2142,20.037,67.0,67.0,67.0,106.90223087288516,0.23188177568709042,53.64637635513741,낮음
충청남도,취암동,35658,12.656,74.6,96.4,96.4,2817.4778761061943,6.111395127454782,71.80227902549096,보통
충청남도,부창동,15654,5.456,75.0,94.4,94.4,2869.134897360704,6.223444443146281,70.94468888862926,보통
충청남도,두마면,14051,11.99,97.9,98.4,98.4,1171.8932443703086,2.541955244539403,79.07839104890789,보통
충청남도,엄사면,16949,18.446,85.3,93.4,93.4,918.844193863168,1.9930662018280314,72.68861324036561,보통
충청남도,신도안면,7756,27.432,87.6,100.0,100.0,282.73549139690874,0.613281942383733,76.40265638847674,보통
충청남도,금암동,8139,2.826,86.7,100.0,100.0,2880.0424628450105,6.247104058406618,77.25942081168132,보통
충청남도,합덕읍,11511,51.305,62.8,80.0,80.0,224.36409706656272,0.4866684708393791,58.937333694167876,낮음
충청남도,송악읍,27706,80.829,66.1,87.1,87.1,342.77301463583615,0.7435094164301005,63.52870188328602,보통
충청남도,고대면,5093,63.348,23.9,23.9,23.9,80.39717118141063,0.17438961433772115,19.15487792286754,매우 낮음
충청남도,석문면,7592,103.36,34.9,34.9,34.9,73.45201238390094,0.15932486085928046,27.951864972171855,매우 낮음
충청남도,대호지면,2334,65.924,22.6,22.6,22.6,35.404405072507735,0.07679574362783882,18.09535914872557,매우 낮음
충청남도,정미면,4140,49.576,33.2,33.2,33.2,83.50814910440536,0.18113764081964864,26.596227528163933,매우 낮음
충청남도,면천면,3538,39.245,14.4,14.4,14.4,90.15161167027648,0.19554798458802777,11.559109596917606,매우 낮음
충청남도,순성면,4928,44.464,14.1,14.1,13.0,110.83123425692696,0.24040418231914215,11.108080836463827,매우 낮음
충청남도,우강면,6868,38.856,0.0,72.6,72.6,176.7551986823142,0.38339994402095595,36.37667998880419,매우 낮음
충청남도,신평면,16418,53.778,80.0,85.3,83.8,305.29212689203763,0.6622095713904314,66.4824419142781,보통
충청남도,송산면,11237,63.692,27.3,27.3,27.3,176.42718080763674,0.38268843999885793,21.91653768799977,매우 낮음
충청남도,당진1동,29784,6.023,0.0,100.0,100.0,4945.043998007638,10.726301722105987,52.145260344421196,낮음
충청남도,당진2동,24830,29.625,0.0,79.9,79.9,838.1434599156119,1.8180181290776882,40.31360362581554,낮음
충청남도,당진3동,21645,15.599,83.8,90.7,88.7,1387.5889480094877,3.009821091299907,70.69196421825998,보통
충청남도,금산읍,22870,23.09,47.8,99.7,99.7,990.4720658293634,2.1484343172040195,64.6196868634408,보통
충청남도,금성면,3430,33.9,61.1,63.8,63.8,101.17994100294986,0.21946954887758047,50.273893909775516,낮음
충청남도,제원면,2763,64.55,75.5,75.5,75.5,42.804027885360185,0.09284627562561527,60.41856925512512,보통
충청남도,부리면,2499,66.58,78.6,78.6,78.6,37.53379393211175,0.081414603925342,62.89628292078506,보통
충청남도,군북면,2654,57.776,62.8,63.3,63.3,45.93602880088618,0.09963990310949193,50.509927980621896,낮음
충청남도,남일면,2943,47.289,57.6,57.6,57.6,62.23434625388568,0.13499260586278877,46.106998521172564,낮음
충청남도,남이면,2097,98.2,31.8,43.2,43.2,21.35437881873727,0.04631981240009412,31.14926396248002,매우 낮음
충청남도,진산면,3268,80.58,40.9,40.9,40.9,40.55596922313229,0.08797000849639142,32.73759400169928,매우 낮음
충청남도,복수면,3162,56.235,20.6,41.7,41.7,56.228327554014406,0.12196494245890685,27.05439298849178,매우 낮음
충청남도,추부면,7308,49.013,73.4,98.8,98.8,149.103299124722,0.3234201707441956,71.48468403414884,보통
충청남도,부여읍,19004,59.153,59.1,88.5,88.5,321.2685747130323,0.6968641062832485,62.119372821256654,보통
충청남도,규암면,11815,45.93,66.2,80.5,76.4,257.239277160897,0.5579780690962353,59.40159561381925,낮음
충청남도,은산면,3689,69.008,25.8,40.2,25.9,53.45757013679574,0.11595488874293895,25.003190977748588,매우 낮음
충청남도,외산면,2239,56.059,53.0,58.1,42.9,39.94006314775505,0.08663404578308974,41.92732680915662,낮음
충청남도,내산면,1509,40.518,51.1,53.0,22.9,37.24270694506146,0.08078320674227585,35.82615664134845,매우 낮음
충청남도,구룡면,2273,21.8,82.3,95.6,95.6,104.26605504587155,0.22616364308312112,72.53523272861662,보통
충청남도,홍산면,2806,23.9,37.5,47.7,47.7,117.4058577405858,0.25466520713982754,35.15093304142797,매우 낮음
충청남도,옥산면,1407,25.314,16.7,21.3,0.0,55.58189144347001,0.12056275700442809,11.424112551400885,매우 낮음
충청남도,남면,1761,20.972,40.7,46.1,46.1,83.96910165935533,0.18213749363915055,35.29642749872783,매우 낮음
