시도명,시군구명,읍면동명,아동인구수,고령자인구수,총인구,외국인,장애인인구수,행정동코드,아동인구수_pct,고령자인구수_pct,외국인_pct,장애인_pct,사회취약지수
전라남도,목포시,죽교동,163,944,2941,48,13454,4611069500,5.5423325399523975,32.097925875552534,1.6320979258755526,0.5112953169392511,47.95272915943667
전라남도,목포시,북항동,800,1995,8614,381,13454,4611070500,9.287206872533085,23.15997213837938,4.423032273043883,0.5112953169392511,38.41253717701939
전라남도,목포시,용해동,2139,2845,15839,252,13454,4611074500,13.504640444472503,17.961992550034726,1.5910095334301408,0.5112953169392511,33.283233332641146
전라남도,목포시,이로동,1309,2239,10409,247,13454,4611075000,12.575655682582381,21.51023153040638,2.372946488615621,0.5112953169392511,39.20760913666799
전라남도,목포시,상동,2552,4762,22370,239,13454,4611075600,11.408135896289675,21.287438533750557,1.0683951721054983,0.5112953169392511,36.024411162687116
전라남도,목포시,하당동,1559,1974,14944,871,13454,4611075700,10.432280513918629,13.2093147751606,5.828426124197002,0.5112953169392511,21.764315838248137
전라남도,목포시,신흥동,1737,2647,16215,411,13454,4611075800,10.712303422756706,16.324390995991365,2.5346901017576315,0.5112953169392511,26.15775558295299
전라남도,목포시,삼향동,416,1427,4895,163,13454,4611078000,8.498467824310522,29.152196118488256,3.329928498467824,0.5112953169392511,48.11604919391326
전라남도,목포시,옥암동,1466,1501,10596,132,13454,4611079000,13.835409588523973,14.165722914307285,1.245753114382786,0.5112953169392511,26.18562258618074
전라남도,목포시,부흥동,789,1402,8099,174,13454,4611080000,9.741943449808618,17.310779108531918,2.1484133843684408,0.5112953169392511,26.25340496098311
전라남도,목포시,부주동,3631,2074,21872,257,13454,4611081000,16.60113386978786,9.482443306510607,1.1750182882223847,0.5112953169392511,21.49628718150568
전라남도,여수시,돌산읍,768,4616,13013,1424,17307,4613025000,5.901790517175132,35.472220087604704,10.942903250595558,0.6577217221843035,61.51709367336884
전라남도,여수시,소라면,2971,3807,20727,178,17307,4613031000,14.333960534568439,18.367346938775512,0.8587832296038983,0.6577217221843035,35.280735009831645
전라남도,여수시,율촌면,296,2323,5510,279,17307,4613032000,5.372050816696914,42.15970961887477,5.063520871143376,0.6577217221843035,69.88466656785535
전라남도,여수시,화양면,190,2441,5863,383,17307,4613033000,3.2406617772471433,41.63397578031724,6.532491898345556,0.6577217221843035,66.34683781241299
전라남도,여수시,남면,78,1274,2681,264,17307,4613034000,2.909362178291682,47.51958224543081,9.847071988064156,0.6577217221843035,79.45460107975826
전라남도,여수시,화정면,44,1019,2006,160,17307,4613035000,2.1934197407776668,50.79760717846461,7.976071784646062,0.6577217221843035,83.47170291147053
전라남도,여수시,삼산면,74,718,1899,140,17307,4613036000,3.896787783043707,37.80937335439705,7.37230121116377,0.6577217221843035,60.494373616793375
전라남도,여수시,동문동,251,1468,3772,66,17307,4613051500,6.654294803817604,38.91834570519618,1.7497348886532342,0.6577217221843035,63.486509626016996
전라남도,여수시,한려동,101,982,2511,35,17307,4613053500,4.022301871764237,39.107925129430505,1.3938669852648347,0.6577217221843035,59.343235398374205
전라남도,여수시,중앙동,155,1433,3632,181,17307,4613057000,4.2676211453744495,39.45484581497797,4.983480176211454,0.6577217221843035,62.755453861168405
전라남도,여수시,충무동,122,1596,3420,58,17307,4613060000,3.5672514619883042,46.666666666666664,1.6959064327485378,0.6577217221843035,73.55560566004405
전라남도,여수시,광림동,232,1962,5191,215,17307,4613062500,4.4692737430167595,37.79618570602967,4.141783856675015,0.6577217221843035,59.29776773560381
전라남도,여수시,서강동,223,1343,3639,38,17307,4613063500,6.128057158560044,36.90574333608134,1.044242923880187,0.6577217221843035,58.242341682482724
전라남도,여수시,대교동,184,1896,4765,521,17307,4613065500,3.8614900314795384,39.79013641133263,10.93389296956978,0.6577217221843035,66.62141590783264
전라남도,여수시,국동,821,3062,10621,742,17307,4613067000,7.729968929479333,28.82967705489125,6.986159495339423,0.6577217221843035,48.94893157236582
전라남도,여수시,월호동,718,1982,7332,526,17307,4613068500,9.792689579923621,27.03218767048554,7.1740316421167485,0.6577217221843035,48.91783030927162
전라남도,여수시,여서동,1287,4053,15767,285,17307,4613070000,8.162618126466672,25.705587619712055,1.8075727785881905,0.6577217221843035,40.184090891267005
전라남도,여수시,문수동,2190,4023,19051,818,17307,4613071000,11.495459555928822,21.117001732192538,4.2937378615295785,0.6577217221843035,38.266069768061975
전라남도,여수시,미평동,892,2639,12401,647,17307,4613073000,7.192968309007338,21.28054189178292,5.2173211837755025,0.6577217221843035,32.186929206081864
전라남도,여수시,둔덕동,910,1811,9292,133,17307,4613074000,9.793370641411968,19.489883770985795,1.4313387860525182,0.6577217221843035,30.457970083577706
