재난,발생시간,지점정보
호우주의보,2021-09-01 21:30,울산(152)
호우주의보,2021-09-01 22:00,동해(106)
호우주의보,2021-09-01 22:20,울릉도(115)
호우주의보,2021-09-01 23:00,부산(159)
호우주의보,2021-09-02 22:00,제주(184)
호우주의보,2021-09-02 23:00,제주(184)
호우주의보,2021-09-02 23:40,제주(184)
호우경보,2021-09-03 00:00,제주(184)
호우주의보,2021-09-03 04:00,제주(184)
호우주의보,2021-09-07 09:00,속초(90)
호우주의보,2021-09-07 15:00,속초(90)
호우주의보,2021-09-07 18:00,울릉도(115)
호우주의보,2021-09-07 20:00,울릉도(115)
호우주의보,2021-09-13 09:00,제주(184)
호우주의보,2021-09-13 18:00,제주(184)
호우경보,2021-09-13 19:00,제주(184)
호우경보,2021-09-13 18:40,제주(184)
호우경보,2021-09-13 20:00,제주(184)
호우주의보,2021-09-14 14:00,제주(184)
호우주의보,2021-09-14 19:00,제주(184)
호우경보,2021-09-15 01:00,제주(184)
호우주의보,2021-09-15 03:00,제주(184)
호우주의보,2021-09-15 06:00,제주(184)
호우주의보,2021-09-15 09:00,제주(184)
호우주의보,2021-09-15 12:00,제주(184)
호우주의보,2021-09-17 07:55,상주(137)
호우주의보,2021-09-17 10:00,진주(192)
호우주의보,2021-09-17 10:15,안동(136)
호우주의보,2021-09-17 10:30,동해(106)
호우주의보,2021-09-17 12:30,안동(136)
호우주의보,2021-09-21 03:30,흑산도(169)
호우주의보,2021-09-21 04:10,고창(172)
호우주의보,2021-09-21 04:25,부안(243)
호우주의보,2021-09-21 04:40,광주(156)
호우주의보,2021-09-21 06:10,제주(184)
호우주의보,2021-09-21 06:30,광주(156)
호우주의보,2021-09-21 08:00,제주(184)
호우주의보,2021-09-21 21:30,파주(99)
호우주의보,2021-09-21 23:20,서울(108)
호우주의보,2021-09-22 01:00,서울(108)
호우주의보,2021-09-22 03:00,동해(106)
호우주의보,2021-09-29 10:00,군산(140)
호우주의보,2021-09-29 11:50,금산(238)
호우주의보,2021-09-29 12:20,정읍(245)
호우주의보,2021-09-29 13:00,흑산도(169)
호우주의보,2021-09-29 15:00,군산(140)
호우주의보,2021-09-29 15:30,금산(238)
호우주의보,2021-09-29 17:50,진주(192)
호우주의보,2021-09-29 19:00,진주(192)
호우주의보,2021-10-04 19:20,파주(99)
호우주의보,2021-10-04 20:00,철원(95)
호우경보,2021-10-04 22:35,철원(95)
호우주의보,2021-10-04 23:00,파주(99)
호우주의보,2021-10-05 02:00,철원(95)
호우주의보,2021-10-05 04:50,동해(106)
호우주의보,2021-10-09 08:00,울진(130)
호우주의보,2021-10-09 08:10,제주(184)
호우주의보,2021-10-09 08:40,제주(184)
호우주의보,2021-10-09 09:50,제주(184)
호우주의보,2021-10-09 12:00,제주(184)
호우주의보,2021-10-09 15:00,울진(130)
호우주의보,2021-10-22 11:30,울릉도(115)
호우주의보,2021-10-22 14:00,울릉도(115)
호우주의보,2021-11-30 06:50,제주(184)
호우주의보,2021-11-30 07:35,제주(184)
호우주의보,2021-11-30 07:50,제주(184)
호우경보,2021-11-30 08:00,제주(184)
호우주의보,2021-11-30 09:00,속초(90)
호우주의보,2021-11-30 10:10,거제(294)
호우주의보,2021-11-30 11:20,거제(294)
호우주의보,2022-03-13 01:45,인천(112)
호우주의보,2022-03-13 03:00,인천(112)
호우주의보,2022-03-13 09:00,제주(184)
호우주의보,2022-03-13 13:30,울릉도(115)
호우주의보,2022-03-17 19:00,여수(168)
호우주의보,2022-03-17 20:00,울진(130)
호우주의보,2022-03-18 06:00,흑산도(169)
호우주의보,2022-03-25 17:00,제주(184)
호우경보,2022-03-25 19:30,제주(184)
호우주의보,2022-03-25 21:30,여수(168)
호우경보,2022-03-25 22:30,동해(106)
호우주의보,2022-03-25 23:30,창원(155)
호우주의보,2022-03-25 23:50,장흥(260)
호우주의보,2022-03-26 04:00,광주(156)
호우주의보,2022-03-26 05:00,창원(155)
호우주의보,2022-04-25 15:40,흑산도(169)
호우주의보,2022-04-25 19:00,완도(170)
호우주의보,2022-04-25 19:00,여수(168)
호우주의보,2022-04-25 20:20,흑산도(169)
호우주의보,2022-04-25 21:00,울산(152)
호우경보,2022-04-25 22:30,제주(184)
호우주의보,2022-04-25 23:00,흑산도(169)
호우경보,2022-04-25 23:30,여수(168)
호우경보,2022-04-26 00:00,통영(162)
호우주의보,2022-04-26 02:00,목포(165)
호우주의보,2022-04-26 04:00,여수(168)
호우주의보,2022-04-26 06:00,울산(152)
호우주의보,2022-04-26 07:30,제주(184)
호우주의보,2022-04-26 12:00,제주(184)
호우주의보,2022-04-26 12:40,제주(184)
호우주의보,2022-04-26 17:00,동해(106)
호우주의보,2022-06-04 23:00,흑산도(169)
호우주의보,2022-06-05 01:30,제주(184)
호우주의보,2022-06-05 07:15,제주(184)
호우주의보,2022-06-05 08:00,제주(184)
호우주의보,2022-06-05 11:30,제주(184)
호우주의보,2022-06-06 03:00,부산(159)
호우주의보,2022-06-06 05:00,속초(90)
호우경보,2022-06-06 06:00,부산(159)
호우주의보,2022-06-06 09:00,부산(159)
호우주의보,2022-06-06 10:10,동해(106)
호우주의보,2022-06-06 11:00,속초(90)
호우주의보,2022-06-06 12:00,동해(106)
호우주의보,2022-06-07 08:50,보령(235)
호우주의보,2022-06-07 13:50,고창(172)
호우주의보,2022-06-07 14:10,보령(235)
호우주의보,2022-06-07 18:30,부안(243)
호우주의보,2022-06-07 22:00,고창(172)
호우주의보,2022-06-07 22:10,제주(184)
호우주의보,2022-06-08 01:00,제주(184)
호우주의보,2022-06-11 15:00,임실(244)
호우주의보,2022-06-11 17:20,임실(244)
호우주의보,2022-06-13 02:50,서울(108)
호우주의보,2022-06-13 04:40,서울(108)
호우주의보,2022-06-13 14:15,파주(99)
호우주의보,2022-06-13 14:50,동두천(98)
호우주의보,2022-06-13 16:30,동두천(98)
호우주의보,2022-06-15 06:45,군산(140)
호우주의보,2022-06-15 07:00,동해(106)
호우주의보,2022-06-15 09:00,군산(140)
호우주의보,2022-06-15 09:30,보령(235)
호우주의보,2022-06-20 17:55,광주(156)
호우주의보,2022-06-20 19:00,광주(156)
호우주의보,2022-06-20 19:20,남원(247)
호우주의보,2022-06-20 21:30,남원(247)
호우주의보,2022-06-20 22:20,임실(244)
호우주의보,2022-06-20 23:10,임실(244)
호우주의보,2022-06-23 12:00,동두천(98)
호우주의보,2022-06-23 11:00,철원(95)
호우주의보,2022-06-23 14:00,인천(112)
호우주의보,2022-06-23 15:00,원주(114)
호우경보,2022-06-23 13:50,인천(112)
호우경보,2022-06-23 14:20,파주(99)
호우주의보,2022-06-23 15:45,부산(159)
호우주의보,2022-06-23 18:00,파주(99)
호우경보,2022-06-23 19:50,춘천(101)
호우주의보,2022-06-23 20:00,포항(138)
호우주의보,2022-06-23 20:20,청주(131)
호우주의보,2022-06-23 21:00,철원(95)
호우주의보,2022-06-23 22:30,합천(285)
호우주의보,2022-06-24 02:00,동두천(98)
호우주의보,2022-06-24 03:00,춘천(101)
호우경보,2022-06-24 03:30,제주(184)
호우주의보,2022-06-24 04:00,원주(114)
호우주의보,2022-06-24 05:00,충주(127)
호우주의보,2022-06-24 06:00,영월(121)
호우주의보,2022-06-24 07:40,여수(168)
호우경보,2022-06-24 08:40,제주(184)
호우주의보,2022-06-24 11:00,속초(90)
호우주의보,2022-06-24 13:00,울릉도(115)
호우주의보,2022-06-26 08:40,부산(159)
호우주의보,2022-06-26 13:00,부산(159)
호우주의보,2022-06-27 05:00,인천(112)
호우주의보,2022-06-27 06:00,울산(152)
호우주의보,2022-06-27 07:10,밀양(288)
호우주의보,2022-06-27 09:00,울산(152)
호우주의보,2022-06-27 11:10,울산(152)
호우주의보,2022-06-27 15:00,파주(99)
호우경보,2022-06-27 13:45,밀양(288)
호우주의보,2022-06-27 14:45,봉화(271)
호우주의보,2022-06-27 15:10,철원(95)
호우주의보,2022-06-27 16:00,부산(159)
호우주의보,2022-06-27 16:50,울산(152)
호우주의보,2022-06-27 17:30,파주(99)
호우주의보,2022-06-27 17:50,철원(95)
호우주의보,2022-06-27 18:25,영월(121)
호우주의보,2022-06-27 20:00,영월(121)
호우주의보,2022-06-27 23:30,부산(159)
호우주의보,2022-06-28 03:00,속초(90)
호우주의보,2022-06-28 12:00,철원(95)
호우주의보,2022-06-28 15:50,철원(95)
호우주의보,2022-06-28 23:30,서울(108)
호우주의보,2022-06-29 04:50,서울(108)
호우주의보,2022-06-29 06:10,부여(236)
호우주의보,2022-06-29 06:25,군산(140)
호우주의보,2022-06-29 06:40,세종(예)(239)
호우주의보,2022-06-29 09:35,부산(159)
호우주의보,2022-06-29 10:10,군산(140)
호우주의보,2022-06-29 13:30,제주(184)
호우주의보,2022-06-29 15:40,보령(235)
호우주의보,2022-06-29 16:25,군산(140)
호우주의보,2022-06-29 17:00,철원(95)
호우주의보,2022-06-29 19:00,청주(131)
호우경보,2022-06-29 19:30,철원(95)
호우경보,2022-06-29 20:00,홍성(177)
호우경보,2022-06-29 20:30,서산(129)
호우주의보,2022-06-29 21:00,군산(140)
호우주의보,2022-06-29 22:30,철원(95)
호우주의보,2022-06-29 23:30,동해(106)
호우주의보,2022-06-30 01:00,동해(106)
호우경보,2022-06-30 03:40,청주(131)
호우경보,2022-06-30 06:10,동두천(98)
호우주의보,2022-06-30 06:30,동해(106)
호우주의보,2022-06-30 07:30,충주(127)
호우주의보,2022-06-30 10:00,강릉(105)
호우주의보,2022-06-30 15:00,원주(114)
호우주의보,2022-06-30 20:00,인천(112)
호우경보,2022-06-30 21:00,서울(108)
호우주의보,2022-06-30 22:00,파주(99)
호우주의보,2022-07-01 00:00,철원(95)
호우주의보,2022-07-03 17:40,대전(133)
호우주의보,2022-07-03 19:00,세종(예)(239)
호우주의보,2022-07-03 19:50,청주(131)
호우주의보,2022-07-03 21:00,청주(131)
호우주의보,2022-07-04 15:20,부산(159)
호우주의보,2022-07-04 16:40,전주(146)
호우주의보,2022-07-04 17:00,부산(159)
호우주의보,2022-07-04 17:20,원주(114)
호우주의보,2022-07-04 18:00,전주(146)
호우주의보,2022-07-04 18:30,원주(114)
호우주의보,2022-07-04 18:40,충주(127)
호우주의보,2022-07-04 20:40,충주(127)
호우주의보,2022-07-04 22:00,제주(184)
호우주의보,2022-07-05 15:00,철원(95)
호우주의보,2022-07-05 17:10,파주(99)
호우주의보,2022-07-05 17:50,철원(95)
호우주의보,2022-07-05 18:30,파주(99)
호우주의보,2022-07-05 20:00,춘천(101)
호우주의보,2022-07-05 20:40,이천(203)
호우주의보,2022-07-05 22:00,청주(131)
호우주의보,2022-07-05 22:25,충주(127)
호우주의보,2022-07-06 02:00,상주(137)
호우주의보,2022-07-06 21:30,서울(108)
호우주의보,2022-07-06 22:20,서울(108)
호우주의보,2022-07-06 23:00,부안(243)
호우주의보,2022-07-10 20:15,상주(137)
호우주의보,2022-07-10 20:40,충주(127)
호우주의보,2022-07-10 21:00,원주(114)
호우경보,2022-07-10 21:40,제천(221)
호우주의보,2022-07-10 21:55,홍천(212)
호우주의보,2022-07-10 23:00,원주(114)
호우주의보,2022-07-10 23:35,철원(95)
호우주의보,2022-07-11 02:00,철원(95)
호우주의보,2022-07-11 04:00,제주(184)
호우주의보,2022-07-11 04:30,상주(137)
호우주의보,2022-07-11 05:00,충주(127)
호우주의보,2022-07-11 06:30,제주(184)
호우경보,2022-07-11 08:15,제주(184)
호우주의보,2022-07-11 10:00,제주(184)
호우주의보,2022-07-13 06:00,인천(112)
호우주의보,2022-07-13 08:00,파주(99)
호우주의보,2022-07-13 09:00,철원(95)
호우경보,2022-07-13 15:00,파주(99)
호우경보,2022-07-13 15:10,인천(112)
호우주의보,2022-07-13 16:30,철원(95)
호우주의보,2022-07-13 16:40,봉화(271)
호우주의보,2022-07-13 17:30,파주(99)
호우경보,2022-07-13 17:40,서울(108)
호우주의보,2022-07-13 17:50,천안(232)
호우주의보,2022-07-13 18:10,동두천(98)
호우주의보,2022-07-13 19:30,춘천(101)
호우주의보,2022-07-13 20:00,서울(108)
호우경보,2022-07-13 20:20,제천(221)
호우경보,2022-07-13 20:30,인천(112)
호우주의보,2022-07-13 22:00,원주(114)
호우주의보,2022-07-13 22:30,충주(127)
호우주의보,2022-07-13 23:00,봉화(271)
호우주의보,2022-07-15 09:00,제주(184)
호우주의보,2022-07-15 09:30,제주(184)
호우주의보,2022-07-15 13:30,제주(184)
호우주의보,2022-07-15 19:10,강릉(105)
호우주의보,2022-07-15 21:00,강릉(105)
호우주의보,2022-07-16 16:15,파주(99)
호우주의보,2022-07-16 17:30,파주(99)
호우주의보,2022-07-16 18:10,서울(108)
호우주의보,2022-07-17 23:00,흑산도(169)
호우주의보,2022-07-18 03:00,목포(165)
호우주의보,2022-07-18 03:00,광주(156)
호우주의보,2022-07-18 03:30,군산(140)
호우주의보,2022-07-18 06:00,울산(152)
호우경보,2022-07-18 04:35,고흥(262)
호우주의보,2022-07-18 05:40,전주(146)
호우주의보,2022-07-18 07:10,제주(184)
호우경보,2022-07-18 07:20,통영(162)
호우주의보,2022-07-18 12:00,군산(140)
호우주의보,2022-07-18 13:30,진주(192)
호우주의보,2022-07-18 14:00,여수(168)
호우주의보,2022-07-18 15:00,울산(152)
호우주의보,2022-07-21 11:50,부산(159)
호우주의보,2022-07-21 15:30,부산(159)
호우주의보,2022-07-24 01:40,제주(184)
호우주의보,2022-07-24 02:00,제주(184)
호우주의보,2022-07-24 06:00,흑산도(169)
호우주의보,2022-07-30 09:00,제주(184)
호우경보,2022-07-30 10:40,제주(184)
호우경보,2022-07-30 12:10,제주(184)
호우주의보,2022-07-30 17:00,제주(184)
호우경보,2022-07-30 18:35,제주(184)
호우주의보,2022-07-30 20:30,제주(184)
호우주의보,2022-07-30 23:20,흑산도(169)
호우주의보,2022-07-31 00:00,제주(184)
호우주의보,2022-07-31 06:00,제주(184)
호우주의보,2022-07-31 07:20,제주(184)
호우경보,2022-07-31 08:00,제주(184)
호우주의보,2022-07-31 09:00,여수(168)
호우주의보,2022-07-31 09:00,철원(95)
호우주의보,2022-07-31 13:30,통영(162)
호우주의보,2022-07-31 18:00,장흥(260)
호우주의보,2022-07-31 18:10,남원(247)
호우주의보,2022-07-31 20:25,제주(184)
호우주의보,2022-07-31 22:20,서울(108)
호우주의보,2022-07-31 22:40,동두천(98)
호우주의보,2022-07-31 23:00,철원(95)
호우주의보,2022-08-01 00:00,동두천(98)
호우주의보,2022-08-01 02:00,제주(184)
호우주의보,2022-08-01 02:30,보령(235)
호우주의보,2022-08-01 03:00,홍성(177)
호우주의보,2022-08-01 03:50,보령(235)
호우주의보,2022-08-01 04:00,울릉도(115)
호우주의보,2022-08-01 05:20,보령(235)
호우주의보,2022-08-01 05:50,홍성(177)
호우주의보,2022-08-01 06:20,철원(95)
호우주의보,2022-08-01 16:00,철원(95)
호우주의보,2022-08-01 23:20,인천(112)
호우주의보,2022-08-02 04:00,인천(112)
호우주의보,2022-08-02 05:00,철원(95)
호우주의보,2022-08-02 07:10,철원(95)
호우주의보,2022-08-02 07:25,진주(192)
호우주의보,2022-08-02 08:50,순천(174)
호우주의보,2022-08-02 10:25,순천(174)
호우주의보,2022-08-02 12:30,진주(192)
호우주의보,2022-08-03 03:30,인천(112)
호우주의보,2022-08-03 03:50,서울(108)
호우주의보,2022-08-03 04:20,이천(203)
호우경보,2022-08-03 04:30,서울(108)
호우주의보,2022-08-03 04:50,서울(108)
호우주의보,2022-08-03 05:00,양평(202)
호우주의보,2022-08-03 05:20,수원(119)
호우경보,2022-08-03 06:00,이천(203)
호우주의보,2022-08-03 06:20,서울(108)
호우주의보,2022-08-03 06:40,원주(114)
호우주의보,2022-08-03 07:30,수원(119)
호우주의보,2022-08-03 07:35,홍천(212)
호우경보,2022-08-03 08:05,양평(202)
호우주의보,2022-08-03 09:00,이천(203)
호우주의보,2022-08-03 09:55,광주(156)
호우주의보,2022-08-03 11:00,원주(114)
호우주의보,2022-08-03 11:30,양평(202)
호우주의보,2022-08-06 23:25,충주(127)
호우주의보,2022-08-07 15:00,철원(95)
호우주의보,2022-08-07 15:55,철원(95)
호우주의보,2022-08-08 06:00,철원(95)
호우주의보,2022-08-08 08:00,동두천(98)
호우경보,2022-08-08 09:30,철원(95)
호우주의보,2022-08-08 10:30,동두천(98)
호우주의보,2022-08-08 13:00,수원(119)
호우주의보,2022-08-08 12:00,인천(112)
호우경보,2022-08-08 12:50,서울(108)
호우경보,2022-08-08 13:10,광주(156)
호우경보,2022-08-08 16:40,서울(108)
호우경보,2022-08-08 21:00,동해(106)
호우주의보,2022-08-08 23:40,서산(129)
호우경보,2022-08-09 04:00,홍천(212)
호우경보,2022-08-09 04:30,원주(114)
호우주의보,2022-08-09 07:00,충주(127)
호우주의보,2022-08-09 15:30,울릉도(115)
호우주의보,2022-08-09 17:30,속초(90)
호우경보,2022-08-09 19:00,부산(159)
호우주의보,2022-08-09 23:00,서산(129)
호우주의보,2022-08-10 01:00,충주(127)
호우경보,2022-08-09 23:40,속초(90)
호우주의보,2022-08-10 01:00,철원(95)
호우주의보,2022-08-10 02:00,춘천(101)
호우경보,2022-08-10 02:30,서울(108)
호우주의보,2022-08-10 03:00,속초(90)
호우주의보,2022-08-10 04:30,강릉(105)
호우경보,2022-08-10 05:00,이천(203)
호우경보,2022-08-10 06:00,대전(133)
호우경보,2022-08-10 07:30,부여(236)
호우주의보,2022-08-10 09:00,포항(138)
호우주의보,2022-08-10 10:00,영월(121)
호우주의보,2022-08-10 15:00,군산(140)
호우경보,2022-08-10 17:20,보령(235)
호우주의보,2022-08-10 18:40,군산(140)
호우주의보,2022-08-10 20:40,전주(146)
호우주의보,2022-08-11 03:00,원주(114)
호우주의보,2022-08-11 03:00,수원(119)
호우주의보,2022-08-11 04:10,부산(159)
호우경보,2022-08-11 05:10,광주(156)
호우경보,2022-08-11 05:40,홍천(212)
호우주의보,2022-08-11 07:00,수원(119)
호우경보,2022-08-11 08:10,군산(140)
호우경보,2022-08-11 08:30,부안(243)
호우주의보,2022-08-11 09:00,원주(114)
호우경보,2022-08-11 10:00,여수(168)
호우주의보,2022-08-11 12:10,고창(172)
호우경보,2022-08-11 13:10,전주(146)
호우주의보,2022-08-11 13:30,청주(131)
호우주의보,2022-08-11 15:00,군산(140)
호우주의보,2022-08-11 16:00,대전(133)
호우주의보,2022-08-11 18:10,군산(140)
호우주의보,2022-08-11 19:00,고창(172)
호우주의보,2022-08-12 06:20,흑산도(169)
호우주의보,2022-08-12 07:45,해남(261)
호우주의보,2022-08-12 09:00,해남(261)
호우주의보,2022-08-12 10:30,흑산도(169)
호우주의보,2022-08-13 10:00,인천(112)
호우주의보,2022-08-13 13:00,인천(112)
호우주의보,2022-08-13 14:00,천안(232)
호우주의보,2022-08-13 14:00,충주(127)
호우주의보,2022-08-13 16:00,충주(127)
호우주의보,2022-08-13 16:50,인천(112)
호우주의보,2022-08-13 22:20,보령(235)
호우주의보,2022-08-13 22:50,보령(235)
호우주의보,2022-08-14 01:00,대전(133)
호우주의보,2022-08-14 01:35,보령(235)
호우경보,2022-08-14 01:50,대전(133)
호우주의보,2022-08-14 02:30,세종(예)(239)
호우주의보,2022-08-14 04:00,대전(133)
호우주의보,2022-08-14 05:10,목포(165)
호우주의보,2022-08-14 05:30,대전(133)
호우주의보,2022-08-14 17:05,이천(203)
호우주의보,2022-08-14 17:20,광주(156)
호우주의보,2022-08-14 17:35,원주(114)
호우주의보,2022-08-14 18:10,홍천(212)
호우주의보,2022-08-14 18:50,수원(119)
호우주의보,2022-08-14 19:30,광주(156)
호우주의보,2022-08-14 20:30,철원(95)
호우주의보,2022-08-14 23:30,파주(99)
호우주의보,2022-08-15 15:40,철원(95)
호우주의보,2022-08-15 17:40,동두천(98)
호우주의보,2022-08-15 19:30,철원(95)
호우주의보,2022-08-15 21:20,홍성(177)
호우주의보,2022-08-15 22:30,세종(예)(239)
호우주의보,2022-08-15 23:30,서산(129)
호우주의보,2022-08-15 23:35,청주(131)
호우주의보,2022-08-16 00:00,군산(140)
호우주의보,2022-08-16 01:00,청주(131)
호우주의보,2022-08-16 02:00,전주(146)
호우주의보,2022-08-16 02:30,구미(279)
호우주의보,2022-08-16 03:00,대전(133)
호우주의보,2022-08-16 03:30,흑산도(169)
호우주의보,2022-08-16 03:55,전주(146)
호우주의보,2022-08-16 05:00,목포(165)
호우주의보,2022-08-16 06:05,대구(143)
호우주의보,2022-08-16 06:30,군산(140)
호우주의보,2022-08-16 07:00,전주(146)
호우주의보,2022-08-16 08:10,고창(172)
호우주의보,2022-08-16 09:00,동해(106)
호우주의보,2022-08-16 09:30,대구(143)
호우주의보,2022-08-16 10:30,목포(165)
호우주의보,2022-08-16 16:50,장흥(260)
호우주의보,2022-08-16 17:30,여수(168)
호우주의보,2022-08-16 19:00,창원(155)
호우주의보,2022-08-16 20:30,양평(202)
호우주의보,2022-08-16 20:50,제주(184)
호우주의보,2022-08-16 23:10,강릉(105)
호우주의보,2022-08-17 00:00,완도(170)
호우주의보,2022-08-17 01:40,제주(184)
호우경보,2022-08-17 01:50,제주(184)
호우주의보,2022-08-17 04:00,여수(168)
호우경보,2022-08-17 04:20,제주(184)
호우주의보,2022-08-17 05:00,강릉(105)
호우주의보,2022-08-17 05:35,제주(184)
호우주의보,2022-08-17 06:30,남해(295)
호우경보,2022-08-17 06:35,제주(184)
호우주의보,2022-08-17 07:10,창원(155)
호우주의보,2022-08-17 10:30,속초(90)
호우경보,2022-08-17 11:00,제주(184)
호우주의보,2022-08-17 14:10,부산(159)
호우경보,2022-08-17 15:00,제주(184)
호우주의보,2022-08-17 15:05,철원(95)
호우주의보,2022-08-17 16:00,강릉(105)
호우주의보,2022-08-17 16:10,동두천(98)
호우주의보,2022-08-17 17:10,홍천(212)
호우주의보,2022-08-17 18:00,동두천(98)
호우주의보,2022-08-17 18:30,속초(90)
호우주의보,2022-08-17 19:00,구미(279)
호우주의보,2022-08-17 19:10,동해(106)
호우주의보,2022-08-17 19:20,영월(121)
호우주의보,2022-08-17 19:30,강릉(105)
호우주의보,2022-08-17 20:10,홍천(212)
호우주의보,2022-08-17 20:30,동해(106)
호우주의보,2022-08-19 14:00,파주(99)
호우주의보,2022-08-19 16:40,서울(108)
호우주의보,2022-08-19 17:00,파주(99)
호우주의보,2022-08-19 17:30,서울(108)
호우주의보,2022-08-19 23:00,원주(114)
호우주의보,2022-08-20 00:00,양평(202)
호우주의보,2022-08-20 01:10,충주(127)
호우주의보,2022-08-20 01:30,영월(121)
호우주의보,2022-08-20 01:50,충주(127)
호우경보,2022-08-20 02:10,제천(221)
호우주의보,2022-08-20 02:50,이천(203)
호우주의보,2022-08-20 03:30,영월(121)
호우주의보,2022-08-20 04:20,대전(133)
호우주의보,2022-08-20 05:50,세종(예)(239)
호우주의보,2022-08-20 06:40,군산(140)
호우주의보,2022-08-20 06:55,상주(137)
호우주의보,2022-08-20 07:30,대전(133)
호우주의보,2022-08-20 07:45,안동(136)
호우주의보,2022-08-20 08:30,상주(137)
호우주의보,2022-08-20 09:50,안동(136)
호우주의보,2022-08-20 10:30,서울(108)
호우주의보,2022-08-20 11:00,순천(174)
호우주의보,2022-08-20 12:00,구미(279)
호우주의보,2022-08-20 12:30,목포(165)
호우주의보,2022-08-20 13:00,순천(174)
호우주의보,2022-08-30 04:00,인천(112)
호우주의보,2022-08-30 06:00,천안(232)
호우주의보,2022-08-30 08:00,홍성(177)
호우주의보,2022-08-30 16:00,인천(112)
호우주의보,2022-08-31 00:00,부산(159)
호우주의보,2022-08-31 01:00,울진(130)
호우주의보,2022-08-31 07:30,울진(130)
호우주의보,2022-09-02 06:00,제주(184)
호우주의보,2022-09-02 06:00,제주(184)
호우주의보,2022-09-02 07:25,포항(138)
호우주의보,2022-09-02 13:00,포항(138)
호우경보,2022-09-02 18:00,제주(184)
호우주의보,2022-09-02 22:00,제주(184)
호우주의보,2022-09-03 12:00,제주(184)
호우주의보,2022-09-04 10:00,제주(184)
호우경보,2022-09-04 10:30,제주(184)
호우주의보,2022-09-04 13:20,제주(184)
호우주의보,2022-09-04 14:30,완도(170)
호우주의보,2022-09-05 02:00,파주(99)
호우주의보,2022-09-05 01:40,철원(95)
호우경보,2022-09-05 03:00,제주(184)
호우주의보,2022-09-05 12:00,동두천(98)
호우주의보,2022-09-05 13:30,속초(90)
호우주의보,2022-09-05 19:50,춘천(101)
호우주의보,2022-09-06 03:00,강릉(105)
호우주의보,2022-09-06 04:30,철원(95)
호우주의보,2022-09-15 19:40,흑산도(169)
호우주의보,2022-09-16 04:40,흑산도(169)
호우주의보,2022-09-17 05:00,흑산도(169)
호우주의보,2022-09-19 02:00,동해(106)
호우주의보,2022-09-19 06:10,부산(159)
호우주의보,2022-09-19 11:00,울진(130)
호우주의보,2022-09-19 16:00,속초(90)
호우주의보,2022-10-03 05:30,보령(235)
호우주의보,2022-10-03 09:10,보령(235)
호우주의보,2022-10-03 20:10,파주(99)
호우주의보,2022-10-03 20:30,철원(95)
호우주의보,2022-10-03 21:00,철원(95)
호우주의보,2022-10-03 21:50,동두천(98)
호우주의보,2022-10-03 22:00,서울(108)
호우주의보,2022-10-03 22:20,양평(202)
호우주의보,2022-10-03 23:00,철원(95)
호우주의보,2022-10-04 00:00,파주(99)
호우주의보,2022-10-04 01:30,서울(108)
호우주의보,2022-10-04 02:10,춘천(101)
호우주의보,2022-10-04 02:30,부산(159)
호우주의보,2022-10-04 02:40,홍성(177)
호우주의보,2022-10-04 03:25,양평(202)
호우주의보,2022-10-04 04:30,부산(159)
호우주의보,2022-10-04 05:40,군산(140)
호우주의보,2022-10-04 06:00,홍성(177)
호우주의보,2022-10-04 07:00,군산(140)
호우주의보,2022-10-06 06:30,속초(90)
호우주의보,2022-10-06 08:50,부산(159)
호우주의보,2022-10-06 09:40,울릉도(115)
호우주의보,2022-10-06 11:00,강릉(105)
호우경보,2022-10-06 11:15,울진(130)
호우주의보,2022-10-06 13:00,속초(90)
호우주의보,2022-10-06 15:30,동해(106)
호우주의보,2022-10-06 16:00,울진(130)
호우주의보,2022-10-06 20:00,울릉도(115)
호우경보,2022-10-07 01:30,울릉도(115)
호우경보,2022-10-07 01:50,강릉(105)
호우주의보,2022-10-07 07:00,강릉(105)
호우주의보,2022-10-07 08:10,동해(106)
호우주의보,2022-10-07 14:00,울진(130)
호우주의보,2022-11-12 09:00,제주(184)
호우경보,2022-11-12 11:00,제주(184)
호우주의보,2022-11-12 13:30,제주(184)
호우주의보,2022-11-12 18:20,여수(168)
호우주의보,2022-11-12 19:40,여수(168)
호우주의보,2022-11-12 21:00,동해(106)
호우주의보,2022-11-12 21:20,인천(112)
호우주의보,2022-11-12 21:40,서산(129)
호우주의보,2022-11-12 22:10,인천(112)
호우주의보,2022-11-12 23:30,서산(129)
호우주의보,2022-11-13 00:40,임실(244)
호우주의보,2022-11-13 02:10,임실(244)
호우주의보,2022-11-22 12:30,포항(138)
호우주의보,2022-11-22 15:00,울진(130)
호우경보,2022-11-22 17:30,영덕(277)
호우경보,2022-11-22 19:00,울진(130)
호우주의보,2022-11-22 22:00,해남(261)
호우주의보,2022-11-23 07:00,울진(130)
호우주의보,2022-11-28 18:00,동해(106)
호우주의보,2022-11-28 22:15,제주(184)
호우주의보,2022-11-28 22:30,부안(243)
호우주의보,2022-11-28 22:50,제주(184)
호우주의보,2022-11-28 23:45,순천(174)
호우주의보,2022-11-29 02:00,순천(174)
호우주의보,2023-01-12 18:00,제주(184)
호우주의보,2023-01-13 03:00,속초(90)
호우경보,2023-01-13 05:00,동해(106)
호우주의보,2023-01-13 07:30,산청(289)
호우주의보,2023-01-13 10:00,창원(155)
호우경보,2023-01-13 10:50,거제(294)
호우주의보,2023-01-13 11:15,통영(162)
